event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
125,1779783924.54,-6.8966444,109.4108202,31.295667093067525,1.391869792932745,3.191269913076079,0.1419312194207752,0.93897927308594,3.369982,0.029999971389770508,184.7711044866344,normal,2,4,1.309999942779541,0.0,0.06152723135523707,601.938488818334,143.83573583668033,4.1849021811722,1.309999942779541,0.38117021218810304,0.029999971389770508,184.7711044866344,9.39504752568535,0.01950053743251107,0.11940298507462686,0.5340763693099633,-0.5506750060665088,19.49446536031465,86.80419629159849,37.53707418476719,0.22457975499534352,35577.88811266121,2028.5218724249867,2.14990531441213,130.04315898955085,0.09874457548092255,0.2980765205203402,8193.786330294906,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9727494149223667,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.1486232497148026,0.1765259720090455,low
126,1779783926.85,-6.8966444,109.4108202,35.39564898043503,-1.2331983344556663,3.6093517134225275,-0.12575123354618206,0.7301626917648646,3.369982,0.029999971389770508,207.13522344924394,normal,0,5,0.0,0.0,0.620395054620286,518.5078678347543,140.83922624874285,3.6815585967323785,0.0,0.0,0.029999971389770508,207.13522344924394,7.502527981763233,0.033491503547921,0.1044776119402985,-0.24785513936121362,-0.5247257165765488,18.02271430060969,85.33140084928304,37.485111098850105,0.21120846382486938,33183.55238823693,1747.3621814615008,1.7168326967395364,174.06036704198814,0.05801506064420139,0.45279959798657166,15649.879995919222,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9871297450486356,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.1486232497148026,0.18137489283458771,low
127,1779783931.8,-6.896625,109.4108288,27.605775750464783,-0.3295740267454543,2.8150057104581876,-0.03360719784487611,0.30198657629334286,1.8345065,0.019999980926513672,160.94247917074253,normal,2,4,1.309999942779541,0.0,0.09304263816729279,225.29641023925407,59.4933558966884,3.786917094466304,1.309999942779541,0.7287751038678179,0.019999980926513672,160.94247917074253,5.290600435610932,0.009443639763359555,0.07462686567164178,0.3660866642650076,-0.35627085573543016,10.695209718732334,38.69002921570142,10.108116962254654,0.2764332221790807,13594.697910566712,413.30772901057816,1.866497902054884,140.32072440292046,0.06861850425165768,0.21485715609238526,5815.294112953526,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9839385612375939,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.2583165467941329,0.13909108944202767,low
128,1779783936.42,-6.896625,109.4108288,20.51447051979561,-1.0747445138442744,2.091893818969333,-0.1095934405576088,0.6668102007476531,1.8345065,0.059999942779541016,177.59191990334904,normal,1,4,0.0,0.0,0.5187321392040004,244.92474341201307,65.0545570379587,3.764912879265153,0.1,0.0,0.059999942779541016,177.59191990334904,6.116854408803217,0.006813635860602562,0.13432835820895522,0.46044745952700206,-0.7264845115214147,13.754276443676805,30.474121343724818,20.826159250557087,0.45134282420143473,15087.487766739743,449.31603380017015,2.1579962539522195,128.5632759723937,0.23527382183258666,0.3794460378414583,4826.941717096023,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9754442835952413,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.2583165467941329,0.21520095680758844,low
129,1779783938.62,-6.8963917,109.4100075,27.279406822863226,0.6009813407316397,2.7817253417694348,0.06128304168412656,0.2831232476644324,4.684776,0.019999980926513672,160.2779045412348,normal,4,5,0.3233333428700765,0.047140519514060786,0.13763211191573713,268.2461039352578,76.20514131484272,3.5200525290930487,0.9700000286102295,0.8351166514167183,0.019999980926513672,160.2779045412348,5.689410540216919,0.01161086698158401,0.14427860696517414,-0.37713022000902807,-0.4151312176350547,14.066204225168779,38.817225482970485,23.321711606703452,0.3623701510807262,14059.915226192237,921.9341804981398,1.2822949859465451,172.79470119757312,0.2588687417536556,0.44768088920596955,6444.046373783436,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9861341327954936,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0925814445202584,0.11972111384892155,low
130,1779783940.23,-6.8963917,109.4100075,22.114588236516227,0.6114864374570852,2.255060416810657,0.06235426342911037,0.6566211040599251,4.684776,0.039999961853027344,160.2779045412348,normal,3,6,0.6500000953674316,0.059999942779541016,0.1059785277280364,335.29691336550286,112.76537640643187,2.9734030167523593,1.3000001907348633,0.5510030879064051,0.039999961853027344,160.2779045412348,7.329260847566276,0.030767913920458183,0.12437810945273632,0.8485301121418436,-0.5837319121454034,19.355093722372857,63.531074702681565,29.87920798137744,0.30465553287579394,22085.415516051595,1570.7909326087868,1.2892787416014768,210.26309003487293,0.16862541446191026,0.45323874396643843,7409.37785826261,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9706097810402511,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0925814445202584,0.1551752828155164,low
131,1779783944.29,-6.8963917,109.4100075,24.449500902844186,0.8002131403985905,2.493155246984871,0.0815990313102426,0.3529147824036285,4.684776,0.04999995231628418,101.11090077969878,normal,3,4,0.75,0.040000200271606445,0.3882650060936428,262.8575284447542,65.41401550553852,4.018367048635493,1.5,0.7472795984864973,0.04999995231628418,101.11090077969878,6.149580085372941,0.010804885644063568,0.08955223880597014,0.4948728777928175,-0.9356723412242636,9.666992435538747,46.08718467630273,9.659838393697036,0.20975445329718526,24652.004593532085,1231.4286406773017,1.0817629551934749,129.2085099298487,0.15162903804593383,0.5274090339919543,6693.043094935603,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9793275801143115,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0925814445202584,0.12271790523468736,low
132,1779783949.37,-6.8963472,109.4095051,34.331181614967186,-2.638328489235366,3.5008062503471815,-0.2690346335634866,0.8433948330723426,2.7860951,0.029999971389770508,162.04387555715743,normal,0,5,0.0,0.0,0.19005875576538242,393.3333860571364,84.733458390034,4.642007878453251,0.0,0.0,0.029999971389770508,162.04387555715743,7.034810564197251,0.02289713435185695,0.12437810945273632,1.0216827976969922,0.6123385797904222,12.48144331457835,54.28255142049305,17.969463654962617,0.2299347167372013,14383.74965369135,1170.1741287581076,1.769755395012087,125.64768545141558,0.06626636616842414,0.3113314227490404,6484.071089591223,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9876507004840887,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.1833897853812747,0.16465102094672404,low
133,1779783951.35,-6.8963472,109.4095051,29.15939801786047,3.670489101702086,2.973431091948879,0.37428572465644094,0.9350613902180768,2.7860951,0.039999961853027344,162.04387555715743,normal,1,6,0.0,0.0,0.671017801170929,301.637571091548,171.66786216125763,1.7570998178511854,0.1,0.0,0.039999961853027344,162.04387555715743,6.705186694340478,0.1067577468441717,0.1044776119402985,0.8199392949051765,0.7585517653261348,28.847049508623613,79.97475877574414,62.84605387688989,0.36070192132509227,18363.391309589737,840.3909587940636,1.7710032413978396,313.3610149095445,0.15641826632033745,0.1887420250501237,9381.168588289614,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.879938953736648,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.1833897853812747,0.18010081642776335,low
134,1779783953.65,-6.8963472,109.4095051,39.88286782659746,2.4321254701258166,4.066920694283723,0.2480077773883861,0.7557228261786445,2.7860951,0.029999971389770508,172.3792709677951,normal,3,6,0.41999995708465576,0.1799999475479126,0.07317158871874381,526.0262488979512,150.6822054037463,3.490964603268996,0.8399999141693115,0.5433084877199004,0.029999971389770508,172.3792709677951,6.621264206563637,0.009984297589867507,0.11442786069651742,-0.9143783372161685,0.5012918896463577,20.06796700087949,88.81108061599107,41.80315778687573,0.22596242085701734,29443.985910642834,1465.5591545259624,1.748837266809182,183.89878008991164,0.15458980553808585,0.4498596230313886,7376.592153884049,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9885400309783238,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.1833897853812747,0.16730808304440728,low
135,1779783956.22,-6.8963472,109.4095051,28.352497904642824,-0.8251512686386344,2.8911501791787027,-0.08414201267901214,0.5603858900034872,2.7860951,0.029999971389770508,178.24776744661312,normal,2,4,1.0500001907348633,0.0,0.36536565282724826,661.1655142815742,163.31053815386534,4.0485171239233235,1.0500001907348633,0.7583888998760341,0.029999971389770508,178.24776744661312,8.257273770260744,0.009902019945422764,0.11442786069651742,0.12233425460800973,0.31542797631465286,27.180547812230685,99.82201475201396,36.3079755896207,0.2722901116298316,31681.692500642843,1842.0699996288743,2.1809472694599625,141.243721636354,0.1137277502541391,0.18599639872886847,8426.025105872457,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8501773952130425,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 85%),False,1.1833897853812747,0.16307511793945173,low
136,1779783963.8,-6.8962714,109.4088152,65.59135682791653,-1.8607651723538714,6.6884569988647025,-0.18974524147939117,2.7719825021149123,8.997997,0.04999995231628418,177.31019149537357,normal,2,4,0.3600001335144043,0.0,0.1745862764787458,443.3716891216485,488.4322677398376,0.9077444663219201,0.3600001335144043,0.5650885049821821,0.04999995231628418,177.31019149537357,6.404031680556454,0.022292514538575746,0.08955223880597014,-0.1847051165228355,0.2335499781065838,168.20152242198677,61.06572532753739,259.16501999031345,2.7544341570557367,21269.099222957397,3989.4571286015257,0.640531466508387,455.00058578459,0.0727409502950779,0.6346469346860184,13946.013781298618,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9600382887828565,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.0,0.23105446480113473,low
137,1779783967.35,-6.8962714,109.4088152,10.026092911721232,0.9581487005528118,1.0223769494905226,0.09770397643974363,0.6013704486291083,8.997997,0.019999980926513672,122.64539147441613,normal,2,4,0.809999942779541,0.0,0.35272402850328294,207.5164491197582,58.971720894084065,3.5189145314845534,0.809999942779541,0.8616778127787174,0.019999980926513672,122.64539147441613,4.882739299454097,0.04025966986979329,0.11940298507462686,-0.3245582848570052,-0.542187821891572,11.940407198853098,30.053956478709868,16.977357216521092,0.3972989982205054,13281.01332105884,1867.2323866302368,0.4883717508070964,153.9761439222569,0.09205691400356665,0.7772678013674725,5450.1176048511015,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.989119229533608,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.0,0.10136835828469201,low
138,1779783969.79,-6.8960833,109.4085967,19.782549073808593,0.7117907003624007,2.017258602459412,0.07258245174064545,1.1043927586291482,6.30998,0.04999995231628418,156.04448585091674,normal,2,3,1.559999942779541,0.0,0.629514054610526,365.31013073665514,210.0853668286155,1.7388651790098475,1.559999942779541,0.3360728866710321,0.04999995231628418,156.04448585091674,6.997313393136549,0.013857079429923955,0.09950248756218906,1.3350342787881306,0.835949191047924,93.80208084320512,42.79138831176811,73.49189767364228,2.1920784146498486,23651.332476938434,2305.0996187456794,0.9572274333358708,88.82115657145516,0.1650856150797817,0.6177520762557178,8173.9680129287935,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9848629345534421,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0515738777126118,0.1733364821406197,low
139,1779783970.76,-6.8960833,109.4085967,27.5011535697281,1.0029047744826112,2.804337217064757,0.10226782586128914,0.4809575566805505,6.30998,0.04999995231628418,163.92822567125035,normal,1,3,0.0,0.0,0.629514054610526,506.15704734628343,164.13529588959705,3.083779399910196,0.1,0.0,0.04999995231628418,163.92822567125035,8.535285790152491,0.014595209542233034,0.11442786069651742,0.7382426189769267,0.835949191047924,61.72684299838532,62.98017957836008,39.42827331285167,0.9800994921185507,30446.695106714484,3193.840845614102,1.1676209497361814,109.2606356733229,0.12507445781833262,0.39413150189422747,8173.9680129287935,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9626995494048509,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.0515738777126118,0.15562871047363808,low
140,1779783973.32,-6.8960833,109.4085967,34.391607941848086,-1.5705825384435548,3.5069680208682974,-0.16015484782709233,0.7516861372805476,6.30998,0.08999991416931152,191.64839523442797,normal,2,7,1.5499999523162842,0.0,0.29449386947940437,669.1728865175802,231.33780169165098,2.8926222983518066,1.5499999523162842,0.8660801663156277,0.08999991416931152,191.64839523442797,10.878572006772083,0.013623501071056476,0.10945273631840796,1.0452907525526491,0.6457640665848087,23.04922699709313,172.60279761286344,35.6857770816944,0.13353912672523352,47501.292053641606,4222.4675304682005,1.4881808167426016,157.07410258963938,0.09053999129821179,0.21358465093150614,8310.071517524992,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9692738176586082,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0515738777126118,0.2217562320106225,low
141,1779783976.19,-6.8960833,109.4085967,55.51548194305832,3.0962717973710396,5.661003700861999,0.315731855156556,1.7047642432771313,6.30998,0.019999980926513672,177.1764282957494,normal,0,6,0.0,0.0,0.4885196354939993,487.51252269151075,191.3400123604402,2.5478859028464176,0.0,0.0,0.019999980926513672,177.1764282957494,7.655763780247102,0.01767510557608867,0.10945273631840796,-0.5853438705460312,0.17052373762749257,31.015223434697518,104.69665368895082,55.62813523679185,0.29623891543471365,29037.500547107178,3076.194267932979,1.0473029721349583,200.51730917198756,0.08751092777270397,0.3016515949248492,8264.073221549126,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9778624936291607,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0515738777126118,0.1739446942311461,low
142,1779783979.61,-6.8960567,109.40911,96.51316186820712,-4.766416295391,9.841603592277396,-0.4860391974212397,5.229152897637914,8.568066,0.09999990463256836,307.3414690920874,candidate,1,5,0.0,0.0,0.002163616401538216,1070.2345271021054,385.5559673301677,2.7758214500926073,0.1,0.0,0.09999990463256836,307.3414690920874,10.25809407670511,0.010509348297092653,0.0945273631840796,0.28898941855791893,0.16279886238172206,34.27247104263303,303.891177826593,47.392318460941695,0.11277876236805695,51061.67971271041,8971.455753047652,1.0932986535995484,158.25225488210384,0.12120159475802608,0.24035205697670733,15059.465423439606,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9375601939643943,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.0,0.4279757357665426,medium
143,1779783980.75,-6.8960567,109.40911,35.165154073185874,-3.154084081585611,3.585847774029447,-0.3216270675088446,2.13080198629501,8.568066,0.009999990463256836,307.3414690920874,normal,2,3,0.619999885559082,0.0,0.2238208534385667,846.1059076005739,325.1370901283442,2.602305091259438,0.619999885559082,0.9108483961314817,0.009999990463256836,307.3414690920874,10.25809407670511,0.02711004762774775,0.13432835820895522,0.21246162604588426,-0.163199292151527,34.581376609115324,235.9177436151931,54.63796990403577,0.14658234659508645,33483.017981100296,7249.491259311619,1.0721178215853768,207.32772681606974,0.21293107699297886,0.39884488330521445,12426.005463548381,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9718921318482945,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0,0.23469745788580088,low
144,1779783990.69,-6.8960833,109.4096483,30.57390389928232,-2.23527766264689,3.117670550012728,-0.22793488731084421,1.2935033093913018,6.237404,0.039999961853027344,165.84294340498442,normal,2,5,0.8399999141693115,0.0,0.3856234353109355,469.6665124737981,159.79997327794078,2.9390900380052947,0.8399999141693115,0.6829987568759553,0.039999961853027344,165.84294340498442,8.875062873054091,0.02206154878919788,0.13930348258706468,0.9771088771831677,-0.6558105523135468,28.641567611473118,71.81788620955729,59.34051945691036,0.39880827359763366,30004.68751278182,2929.4997835701174,1.2262771116624265,216.90890319211798,0.05422255074575081,0.3274042238509412,10234.358628699872,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9770463100061619,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0529391244655741,0.17482812802879533,low
145,1779783991.94,-6.8960833,109.4096483,34.45921122436421,-0.7764253914085262,3.5138616371915194,-0.0791733559787008,0.18999495059079866,6.237404,0.04999995231628418,143.15677689936976,normal,1,5,0.0,0.0,0.36903159450739215,627.3023552345135,178.35576417071826,3.5171408932818813,0.1,0.0,0.04999995231628418,143.15677689936976,7.237972151923846,0.012179041003920775,0.08955223880597014,-0.5290922861987322,0.32307009092019473,27.39383585161042,97.00501500783403,53.95691331127382,0.28239607578022685,33362.84476256845,3912.7382197491747,1.0000785021706466,168.5835103742189,0.08623828803541095,0.353981234085554,10348.553926980727,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.957647097582329,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 96%),False,1.0529391244655741,0.13468302891102854,low
146,1779783998.31,-6.8960833,109.4096483,23.73647264272303,0.09644170231995945,2.4204465992691726,0.009834316746285373,0.6435768119517238,6.237404,0.04999995231628418,123.48367692003913,normal,1,4,0.0,0.0,0.047597434268157664,385.48681219724085,76.23282233183703,5.056703862576875,0.1,0.0,0.04999995231628418,123.48367692003913,6.396744921788564,0.018503660166311775,0.0845771144278607,0.14769287114710083,0.2463241903056217,23.33185807499311,26.279478812386042,26.621485444457875,0.8878356132451427,32187.827677131223,2137.406955501412,0.9773938323960761,81.32887842290641,0.15452781114757058,0.5132860708265422,7699.0741310246085,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9743691863211188,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.0529391244655741,0.14024554350964308,low
147,1779784000.03,-6.8961183,109.4102017,53.74908765823657,-1.2298194737727026,5.48088161178757,-0.1254066856442009,2.26744230639868,2.369781,0.019999980926513672,219.7827627263384,normal,1,5,0.0,0.0,0.4125323895747265,902.9005586404315,473.3121059218377,1.9076219379056274,0.1,0.0,0.019999980926513672,219.7827627263384,10.949593913122037,0.018243710576576786,0.14925373134328357,0.5423321550641189,-1.1528665694519218,36.32103328819237,383.37929142232394,53.6117812113214,0.09473916303278516,53398.12523648758,2139.67658875548,3.249348819143451,224.3044214005752,0.07195772513433464,0.20533763899720053,16088.706342109368,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9081429046918947,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.2130414906283091,0.2492469982405369,low
148,1779784002.28,-6.8961183,109.4102017,48.06600955392882,3.214640135536234,4.901368923529322,0.32780206650958627,2.638308592830951,2.369781,0.07999992370605469,309.085282169177,normal,3,7,0.38499999046325684,0.2349998950958252,0.20939596412667888,975.075101758069,416.6548702331824,2.3402464943518315,0.7699999809265137,0.8333397157602996,0.07999992370605469,309.085282169177,11.09931266625929,0.0709915810573407,0.13930348258706468,-0.056784161231887786,-0.5647975216731432,40.3064611272032,311.36918170533954,64.97922740063963,0.12944910211408664,55038.499502054285,2310.714449719338,3.293778636136678,179.91113840086274,0.08775427614925979,0.4562343511595811,11792.996036373399,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.6858063826058738,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 69%),True,1.2130414906283091,0.3911891220155997,medium
149,1779784004.49,-6.8961183,109.4102017,72.35900939204501,-6.264381968587991,7.378565503209049,-0.6387891857655766,3.6398215828097262,2.369781,0.039999961853027344,381.08041846522127,normal,2,7,0.570000171661377,0.0,0.040735477613485914,984.5329684681458,306.963889203859,3.207325030362052,0.570000171661377,0.41449358011149545,0.039999961853027344,381.08041846522127,14.851642795434646,0.0540745482169285,0.14427860696517414,2.4854264340527807,0.7610031388854567,26.56640547659692,234.66183741837355,45.735646308888555,0.11321144356344914,67094.53037209563,2333.1275225494105,4.407302075545754,145.02850969422943,0.10690323657004411,0.29483053759752137,11226.776035431698,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8118204588045457,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 81%),False,1.2130414906283091,0.4268299460645144,medium
150,1779784008.12,-6.8961183,109.4102017,24.814273108419634,3.1901996159237247,2.5303516601917715,0.3253098270993382,0.48632225574072807,2.369781,0.04999995231628418,243.13099271355372,normal,1,3,0.0,0.0,0.35042836873870203,1383.305425296414,288.53165787370546,4.7942933912216095,0.1,0.0,0.04999995231628418,243.13099271355372,13.723853936918161,0.030900271574144322,0.0945273631840796,0.35025744554654636,0.709375805722959,48.66640950893952,194.18570347442218,45.679544890343735,0.25061787962537574,70470.39458490093,3107.257896889049,4.227594679073625,97.18778279646108,0.4973756239755633,0.8849595910602223,12617.001005588601,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.7750094567319108,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 78%),True,1.2130414906283091,0.22778031006633312,low
151,1779784010.6,-6.8960984,109.4102148,34.079871027664254,-0.1928023343928254,3.475179702310601,-0.01966036662803561,1.0960939171240072,0.11263953,0.04999995231628418,279.8199455501991,normal,3,3,0.5199999809265137,0.24000000953674316,0.33664174080669834,717.3288267298909,320.43147435904774,2.2386340977462167,1.0399999618530273,0.587209248825633,0.04999995231628418,279.8199455501991,12.101262187380506,0.01571093563867213,0.0945273631840796,3.653513959851076,-0.5029966651388523,123.72540720699982,78.185645307309,118.52042184473888,1.5824567941882401,45481.06987915559,80.79958189830636,10.876174952529778,134.0373542538956,0.5323159184752772,0.4986317529766157,10751.116975882593,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.7397588494803582,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 74%),True,1.480130464312653,0.33517019888585864,medium
152,1779784015.45,-6.8960984,109.4102148,41.57784464581515,-12.710413134958472,4.239760228601526,-1.296101434736477,3.166325667925009,0.11263953,0.04999995231628418,365.6631424268255,normal,2,6,0.8500001430511475,0.0,0.3772362193359821,2625.8969731612788,254.14184983414455,10.332406742701204,0.8500001430511475,0.14688391967457842,0.04999995231628418,365.6631424268255,21.98978598419724,0.0033642055482214018,0.0845771144278607,3.2033843236412336,-0.5667997603227485,50.377775199578736,164.58064449834262,39.183430136223166,0.3060978102682557,229721.9537399799,295.7798008853091,19.763621003288677,24.87077039890373,0.6406843938862818,0.43038349937131365,11637.491976935886,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.9463454272379092,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 95%),False,1.480130464312653,0.7473663745664112,high
153,1779784017.07,-6.8960984,109.4102148,18.55788140662883,-5.1030317453428085,1.892377254886106,-0.5203644206067116,2.6892886944088024,0.11263953,0.04999995231628418,186.24942850643413,normal,2,3,0.9900000095367432,0.0,0.301764973005344,657.0108913155177,232.9560250672352,2.8203215104892494,0.9900000095367432,0.22474882459494744,0.04999995231628418,186.24942850643413,9.89173869490384,0.00674600069762858,0.08955223880597014,0.9258620654832206,-0.5548381185302581,105.67883733601344,41.269367739031324,86.00781999219043,2.560708839630629,33407.66774209144,74.00539800266101,8.890335484398832,69.82528373973504,0.5821503840901121,0.6112902420811746,7813.45615868609,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9402367260782611,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 94%),False,1.480130464312653,0.3445264499816451,medium
154,1779784019.27,-6.8959318,109.4108402,35.11886258025321,5.997514562727075,3.5811273554428076,0.6115762837184029,1.5424940351383858,2.530793,0.07999992370605469,556.2956459500206,normal,1,6,0.0,0.0,0.4405318559189309,2916.1496105048773,198.29397724961626,14.706193482254777,0.1,0.0,0.07999992370605469,556.2956459500206,21.710062099142803,0.0047808263107780614,0.12935323383084577,1.601111519967417,0.0164519629922944,17.816766563847196,153.11985915942284,27.35735152634622,0.11635829960461709,264281.70608084725,4363.026902946775,8.697383422074983,20.997216954578867,0.16501423990957795,0.5170844354727877,8809.799907944845,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.974951479048312,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 97%),False,1.201043764546811,0.39804559053252675,medium
155,1779784022.2,-6.8959318,109.4108402,24.232274082906542,-1.5078086219158064,2.471004275966466,-0.1537536897835455,0.47321706229475174,2.530793,0.08999991416931152,117.82041969950714,normal,1,5,0.0,0.0,0.04310735418439716,250.6229426452319,72.18472624076881,3.471966331732344,0.1,0.0,0.08999991416931152,117.82041969950714,5.1320717537072635,0.012135477667515448,0.10945273631840796,-0.3391027739290631,0.17450790060342716,10.97887519816641,44.02220203174727,17.183649010855145,0.24939404305252125,17634.561289554775,634.2747888859542,1.4535181625508105,173.55973884736613,0.1127467928589567,0.3833463580157998,6653.060247485342,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9875536866766708,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 99%),False,1.201043764546811,0.19779272266253284,low
156,1779784026.26,-6.8959318,109.4108402,22.82067559944155,1.726570498674831,2.3270612899860352,0.1760611930348112,0.940084722836325,2.530793,0.0,134.6163853481303,normal,0,7,0.0,0.0,0.45477107695727675,186.2332937288947,76.00897932823409,2.4501485604026314,0.0,0.0,0.0,134.6163853481303,4.903456075762605,0.02667672073230089,0.11940298507462686,-0.06568334357040628,1.1707971288948096,15.302107695962848,35.904758179769985,24.802113452501246,0.42618605570775137,12903.347561396047,471.31791613603053,1.3887690600277631,202.0286556539607,0.1796162159395104,0.21969679614563223,7066.332673543843,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9790584522783765,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.201043764546811,0.11847618159771083,low
