timestamp,ax,ay,az,gx,gy,gz,lin_ax,lin_ay,lin_az,grav_x,grav_y,grav_z,speed,lat,lon
1779785638440,-2.5110002,13.282051,15.220051,-0.5754375,0.1901625,0.223575,-10.943817,5.27477,2.9841878,2.6606133,9.078168,2.5842595,6.8432612,-6.8942745,109.4107487
1779785638440,6.2700005,8.3220005,1.6789501,0.1491875,-0.509025,0.285175,3.6093872,-0.7561674,-0.90530944,2.6606133,9.078168,2.5842595,6.8432612,-6.8942745,109.4107487
1779785638443,15.109951,0.72,-11.316001,0.1832875,0.0028875,0.44385,3.6093872,-0.7561674,-0.90530944,2.686914,9.074936,2.568348,6.8432612,-6.8942745,109.4107487
1779785638448,8.821051,3.759,4.45695,-0.345675,-0.3653375,-0.0510125,12.423037,-8.354936,-13.884349,2.7835076,9.02834,2.6289804,6.8432612,-6.8942745,109.4107487
1779785638454,-17.57595,12.74505,14.149051,-0.30305,0.69355,-0.3713875,6.0375433,-5.2693405,1.8279698,2.7835076,9.02834,2.6289804,6.8432612,-6.8942745,109.4107487
1779785638458,-14.170051,15.748951,2.7799501,0.22165,-0.0121,-0.22659999,-20.338493,3.7180119,11.49362,2.7415934,9.034326,2.6523607,6.8432612,-6.8942745,109.4107487
1779785638463,9.304951,2.8969502,-3.5970001,-0.07425,-0.2344375,0.564025,-16.911644,6.7146254,0.12758946,2.8881333,9.022545,2.5343187,6.8432612,-6.8942745,109.4107487
1779785638470,8.45895,-2.55795,13.599001,-0.6499625,-0.22385,0.4065875,6.4168177,-6.1255946,-6.131319,2.9203506,9.003054,2.5665083,6.8432612,-6.8942745,109.4107487
1779785638475,-1.6519501,4.9609504,16.24995,-0.4478375,0.20075,-0.0435875,5.5385995,-11.561004,11.032493,2.918702,8.991385,2.6089373,6.8432612,-6.8942745,109.4107487
1779785638479,-3.9769502,14.569951,7.8100505,0.5993625,0.0837375,-0.007425,-4.570652,-4.030435,13.641013,2.9105496,8.997957,2.5953555,6.8432612,-6.8942745,109.4107487
1779785638484,-11.17695,16.980001,1.7260501,0.3025,0.14973749,-0.120175,-6.8875,5.571994,5.214695,2.902645,9.005072,2.5794828,6.8432612,-6.8942745,109.4107487
1779785638491,1.6380001,6.51105,15.471001,-0.33495,-0.330275,0.237325,-14.079596,7.97493,-0.85343266,2.9086306,8.999898,2.5907712,6.8432612,-6.8942745,109.4107487
1779785638494,12.139951,1.00995,8.96205,-0.3084125,-0.1313125,0.44701248,-1.2706305,-2.4888477,12.88023,2.9431703,8.979059,2.6238601,6.8432612,-6.8942745,109.4107487
1779785638502,6.0469503,4.95195,7.21605,0.212025,-0.3738625,0.05115,9.19678,-7.969109,6.33819,2.9971793,8.936487,2.7067544,6.8432612,-6.8942745,109.4107487
1779785638504,-9.73995,9.361051,12.154051,0.179025,0.421025,-0.1915375,3.049771,-3.9845371,4.5092955,2.9971793,8.936487,2.7067544,6.8432612,-6.8942745,109.4107487
1779785638509,-10.354951,7.93095,18.039001,-0.1838375,-0.085525,-0.2223375,-12.723129,0.42054367,9.445107,2.9693382,8.943247,2.7150972,6.8432612,-6.8942745,109.4107487
1779785638515,-4.09695,6.4750504,2.3059502,0.2717,0.063525,0.2597375,-13.324289,-1.0122967,15.323904,2.9542089,8.947992,2.715964,6.8432612,-6.8942745,109.4107487
