event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,energy_psd_2_10,speed_vert_interaction,speed_normalized_p2p,horizontal_to_vertical_ratio,grav_y_std,grav_z_std,linear_jerk_3d_max,snr_vertical,crest_factor,hjorth_activity,hjorth_mobility,hjorth_complexity,corr_xy,corr_xz,corr_yz,impulse_factor,clearance_factor,shape_factor,time_center_of_mass,min_z_to_max_z_ratio,first_peak_polarity,rise_time_ratio,peak_asymmetry,waveform_complexity,brake_to_bump_ratio,down_up_asymmetry,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority,label
157,1779784117.02,-6.8953319,109.4102829,29.90754041048129,-1.9841641689620115,3.049720384686033,-0.202328437230044,1.4689359602755403,3.1419747,0.0199999809265136,626.5589847075665,normal,0,0,0.0,0.0,0.37945688866063837,1835.9208459225717,183.11042977990317,10.02630400738519,2.0,0.0,0.009999990463256836,679.5457589866344,14.825984812354683,0.0,0.23383084577114427,-0.382881510408398,0.380107507989252,95.93196115978364,58.49397827606238,28.684490344057156,1.6400313732637795,0.0,5768.416849091318,3.5794484240463094,57.37349405233163,0.11430464875523352,0.30622776445333094,8863.652795696336,1.0,2.855762867432726,9.133933553099112,0.7367678234732019,1.2956345449143345,-0.6157161244179432,-0.44487119277572507,-0.3440861345763352,3.4942921633572133,4.044301609735137,1.223592843444343,-0.6152421249503336,-0.7177988040708195,1.0,5.249999835937506,-0.49903390823488725,100.0,29.45305399529873,0.9489074867443681,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8454145818635814,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 85%),False,1.1613373003063892,0.3123585213309668,medium,Non-Event
158,1779784121.05,-6.89541,109.41094,25.55896282784188,-5.656211132717021,2.6062888782450564,-0.5767730196057799,1.5462052972519529,4.42867,0.0099999904632568,1059.119744543997,normal,0,0,0.0,0.0,0.24843082736223604,3560.1330031686316,132.70463265352032,26.827495808954296,2.0,0.0,0.09999990463256836,1029.0062600238973,26.355169346554348,0.0,0.25870646766169153,0.5273610156024979,0.11808068300637806,46.15751762030602,27.196670083480385,59.35044494973394,1.6971752711434855,0.0,13829.49729074025,5.395624093723935,9.91668880223479,0.18949136118380394,0.7736108547590261,6120.028396037358,1.0,3.1819607443530256,17.709467760321974,0.7588344935587278,1.1948720776711461,-0.32382498206830085,-0.2857827298197583,-0.5126045490232767,4.091606809286545,4.916731176581981,1.2858756489503949,-0.42265098008383706,-0.9680484765504622,1.0,3.0816325901707637,-0.49704682994077354,100.0,7.676664757113891,0.9715366296225615,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9147353916208354,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.1015231547846476,0.2880925498989561,low,Non-Event
159,1779784124.67,-6.89541,109.41094,79.00025877902289,39.476083475398354,8.055784470642156,4.025440234473378,4.291124326464314,4.42867,0.059999942779541,2643.4081458952764,high_conf,0,0,0.0,0.0,0.2548652236528824,11417.066757177605,419.0841912778901,27.2428952643651,2.0,0.0,0.059999942779541016,3947.7146794169207,74.6794319056122,0.0,0.21890547263681592,17.02146216979998,1.7345239917274162,307.16057137101325,52.535487447479014,59.38813245939785,5.846725336494949,0.0,50562.42103550974,13.756487667441972,8.4853897648276,0.2259575093431135,0.36517497245579184,12853.180310826208,1.0,7.117806677226989,56.79598189249731,0.7299972029312167,1.4564810961798658,0.24934861374578948,-0.5039572451492751,-0.6209347100193142,12.093237256119455,15.77663367131276,1.6990115354248163,-0.09740638929318192,-0.39211629162779343,1.0,0.9801980100970494,-0.2757128930680235,100.0,6.879398356700951,0.5399676802519615,bf026662-aa33-4c79-b34d-296f7893c390,Speed Bump,Speed Bump,event,0.98,R10,Extreme shock (79.0 m/s²) + High Pitch/Roll Ratio (5.3) → Speed Bump,False,1.1015231547846476,0.9396404703894432,high,Speed Bump
160,1779784126.39,-6.89541,109.41094,53.18246828105708,5.010109912260476,5.423102515237831,0.5108890306333433,2.512482321410193,4.42867,0.059999942779541,1249.9941863080703,normal,0,0,0.0,0.0,0.11414410812224622,4743.873170596575,230.8822021033825,20.54672515608491,2.0,0.0,0.029999971389770508,1173.9775131949543,29.702003400993043,0.0,0.22388059701492538,1.0005111830739155,-0.3661408770655193,152.80835289530077,53.124881690572096,24.948967517509633,2.876398876687199,0.0,21009.04879442593,5.471322331435332,27.24889730873478,0.06256492712156327,0.18355077675908524,11787.711539733906,1.0,3.125675992354038,23.595458362599636,0.7072272057257861,1.3065332075640597,-0.35742651232262046,-0.16306388663190677,-0.5969388471536154,4.152773812727989,5.04688517883447,1.3285999470438525,0.33422084966549126,-1.0460036426528796,1.0,0.5873015826404636,0.5844344947451423,81.4609834798046,19.956960272468503,1.0825403996743608,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8827080258114172,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.1015231547846476,0.3786478723150282,medium,Speed Bump
161,1779784128.95,-6.89541,109.41094,96.37368130102438,-46.85425367256142,9.827380532702236,-4.777804211689152,3.6547503230948912,4.42867,0.0199999809265136,4187.40936186498,high_conf,0,0,0.0,0.0,0.007882718404395733,12628.4842865028,638.6794474735273,19.77280514769255,2.0,0.0,0.019999980926513672,4217.873182663728,74.81972148969982,0.0,0.24378109452736318,5.708994967025623,-0.38572640054308643,510.5764872834288,63.982793835514855,64.12016635458373,7.979902856635198,0.0,55927.38950510635,13.782330016320724,16.16522402875377,0.15712782310617218,0.2105093275601202,19366.2165146713,1.0,5.379277891279382,62.82737808770902,0.7776622211053846,1.2926280437236723,0.12943823431328605,-0.4711934794213751,-0.6384990358704231,8.306153027041443,10.910851273989683,1.5441016707095683,-0.10516333547816195,-1.324947555989521,-1.0,0.9999999900000002,-0.5309008168542144,45.69062352339711,12.324920411556535,1.1971642711570787,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8364070785064723,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 84%),False,1.1015231547846476,0.8722135628906835,high,Speed Bump
162,1779784130.52,-6.89541,109.41094,27.07831866446269,28.23269145746775,2.761220056233545,2.8789333215183324,1.842415267408943,4.42867,0.0899999141693115,3100.4778743076463,high_conf,0,0,0.0,0.0,0.04837342969353556,11638.792454437582,641.7275915840787,18.136655785005342,2.0,0.0,0.09999990463256836,3403.0193761884234,67.53468227163776,0.0,0.26865671641791045,6.454822109458789,0.9681339317225951,495.7974029407378,84.39054495466783,61.53964368867298,5.8750349026899995,0.0,57924.36490280081,11.299403021622446,18.20692552454393,0.25652096073189856,0.36172917680557193,21874.426609947193,1.0,5.213264339886025,57.899414490429535,0.76568177269628,1.4019685156913624,0.09525370062304074,-0.3530913634682281,-0.6753646227361059,8.195512829173254,10.832852464617572,1.5720499130380592,-0.26920038673878655,-0.702398075677794,1.0,2.278688487234615,-0.6344147154444966,100.0,13.846087244668794,0.8278658094407059,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.1015231547846476,0.8827758092554717,high,Speed Bump
163,1779784134.16,-6.8959617,109.4108733,56.83255902846951,-7.867684038872401,5.79530818663555,-0.8022804973025857,1.2008453767684872,6.4319687,0.059999942779541,1028.919755837878,normal,0,0,0.0,0.0,0.09024366752385836,3328.31276464856,230.89942042356495,14.414556537770872,2.0,0.0,0.04999995231628418,1119.3459157494185,27.983478113431307,0.0,0.1890547263681592,2.5753094262203167,0.831364494263757,187.07111040156585,22.47360350592509,21.35470651607401,8.324036776220973,0.0,21407.603526030005,3.7652847102856217,20.7098221834815,0.18242214416547234,0.23094449847378531,15046.85877233052,1.0,3.9760239904585304,16.55854061734496,0.5996265690799448,1.7367310342282714,-0.021968678054665347,-0.5043483883319639,-0.5920281755443684,5.807828803980338,7.610305162303975,1.4607123575383243,-0.11787603518703989,-0.7295715858658092,1.0,1.0618556591561272,-0.5103437810330878,100.0,16.151475192917566,0.845914879833797,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8208511102817252,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 82%),False,1.049357975631198,0.3148369027397619,medium,Speed Bump
164,1779784137.29,-6.8959617,109.4108733,81.21361307828306,-19.45273210176584,8.281483797044155,-1.9836266310886836,4.337711563010646,6.4319687,0.0399999618530273,1091.8576993841623,high_conf,0,0,0.0,0.0,0.2739184666213199,5056.3304763001015,228.86529174526356,22.093041787371423,2.0,0.0,0.039999961853027344,1476.8476156202832,37.012911957158934,0.0,0.1890547263681592,3.362077950947933,-0.6788635895027816,178.00242451785937,28.823344073478616,22.039523153925565,6.175633815717167,0.0,32522.159360418344,4.980229795257202,16.852839268595105,0.1754575553352615,0.2532960448674842,15514.680996409637,1.0,4.155695061367751,25.14285747652396,0.5361323166027622,1.7806179786648584,0.006633526489334872,-0.42029704576664445,-0.6394352062253341,5.862065099967813,7.27760466558003,1.4106097402785884,0.1412006961194344,-1.289020823985013,1.0,0.9801980100970494,0.3924499629223458,100.0,13.223115304712788,1.248837355897281,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8884441894420292,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 89%),False,1.049357975631198,0.8757840373101264,high,Speed Bump
165,1779784141.81,-6.896365,109.4108267,31.17826465153006,1.61104425701508,3.179298195768184,0.1642807948703257,1.9106771616071776,6.09637,0.0099999904632568,585.7478343788874,normal,0,0,0.0,0.0,0.5270233666300642,1106.326924313093,100.87815746741511,10.966961938251979,2.0,0.0,0.009999990463256836,643.8971642781046,13.647917478797282,0.0,0.22388059701492538,0.2075440895891023,-0.2596677047897232,59.99862388692767,24.162245013306702,16.717288567180745,2.483155905865914,0.0,6792.142989721589,1.9116434868945176,54.86299497110084,0.06355116809146673,0.17597873559052685,6847.052147930065,1.0,3.0586218751244756,5.501016352425537,0.7065915243318619,1.4639553085023385,-0.6322611022937419,0.09587377226061713,-0.6626000743861683,3.928351208922679,4.748218276105039,1.2843527885692196,0.026008911796172006,-1.1087216321030375,-1.0,0.8691588703816928,0.007133707048981685,59.57893619304913,31.16192731300637,1.0126056740173595,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.9196025732439392,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 92%),False,1.0556963657764995,0.2889327246011883,low,Non-Event
166,1779784146.07,-6.896365,109.4108267,18.957601127753534,-0.9020611801791988,1.933137322913894,-0.0919846410526733,0.7882076098903138,6.09637,0.0499999523162841,497.9393988493967,normal,0,0,0.0,0.0,0.5524837345255874,574.2040196404555,101.8651335615875,5.63690434525753,2.0,0.0,0.009999990463256836,381.9710375385812,9.059363243895941,0.0,0.2736318407960199,-0.43067700666337005,-0.5129795144084381,35.20264577480706,41.95552795916819,24.706959827612266,0.8390466441042099,0.0,3500.560159215484,1.2766193481873043,129.21041894648715,0.3097818148947187,0.10584352708170058,5866.235635396312,1.0,2.912340178772774,2.8563284440378873,0.8242226511557362,1.3046049248432117,-0.777513017186532,-0.5613663958508658,0.021231539289730376,3.512512998631063,4.037140624106904,1.2060785158462806,-0.14758770643280228,-1.1898612524461156,-1.0,1.1978021846395364,-0.19074234128093934,59.624552688653424,45.2821727419468,1.1254858168199526,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8775504455134117,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.0556963657764995,0.2916609714125523,low,Non-Event
167,1779784147.32,-6.896365,109.4108267,16.568808208723507,-1.359977688703372,1.6895482360157146,-0.1386791298459078,0.6909879353482773,6.09637,0.0,456.0458425365351,normal,0,0,0.0,0.0,0.15336428426411264,639.9699338587297,117.34166951355971,5.453901679239997,2.0,0.0,0.019999980926513672,470.7268071342549,10.169283531134854,0.0,0.2885572139303483,0.07817929861701645,-0.8295138806343618,41.85703699252686,47.35783721554206,28.126795305490788,0.8838460235879194,0.0,3901.4935056783443,1.4330261149200019,147.41763751723033,0.29912655975863206,0.13754692089212905,7341.600056476365,1.0,3.3251356779207666,3.18390333539033,0.8455237695035438,1.2910538031122967,-0.7841751518323389,-0.6137586207423925,0.06681908826358225,4.061484654788247,4.6732920038967345,1.221448618050909,-0.6925850528459562,-1.4006515006008924,-1.0,6.999999720000011,-0.7395810564990432,100.0,48.65912053781028,1.05360561511141,bf026662-aa33-4c79-b34d-296f7893c390,Non-Event,Non-Event,condition_like,0.8798594473375205,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.0556963657764995,0.235455054893386,low,Non-Event
