window_start,window_end,mag_mean,mag_std,mag_max,mag_rms,mag_jrk,lat_mean,lon_mean,speed_mean,gyro_mag_mean,gyro_mag_max,gyro_mag_jrk,gyro_x_std,gyro_y_std,gyro_z_std,trip_id,label,event_id
1775973027.916,1775973028.916,21.31847899802956,8.481536313037687,53.639812,22.943713845382664,7.389461112871287,-6.893904700000001,109.45271909999998,8.344460499999997,0.989184958100716,2.2244519415605497,0.2656365444725129,0.7462520077221191,0.5737106191699767,0.4820155573364386,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,42
1775973034.416,1775973035.416,20.94603588426396,9.387136776156272,51.555218,22.953316887089304,7.78941445,-6.893490900000001,109.4529924,9.682491,0.98258431741284,2.110479168821917,0.2830473214016216,0.7619049279066812,0.5865616953655348,0.4185559160512538,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,43
1775973034.916,1775973035.916,23.776880460500003,10.263829201478346,58.704517,25.897610590748062,8.862745149748744,-6.8934909000000015,109.4529924,9.682491,1.149260118004407,3.071421354337233,0.3368804142173496,0.8578705392555613,0.6890909460504615,0.5571632079926948,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,43
1775973042.916,1775973043.916,22.642636852763815,9.659082573447598,65.793274,24.61680076303209,7.616553174747474,-6.892576699999999,109.45335999999998,10.906964,1.053906895155276,2.6523250996472414,0.3829404846537092,0.8565909658184621,0.6417215625384727,0.4693640808430351,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,44
1775973043.416,1775973044.416,20.90854639030612,8.458272699393843,53.273373,22.55459352799102,6.764509579487178,-6.8925767,109.45336,10.906964,0.970657519860104,2.9033721544388342,0.3888339567581902,0.8241086342460043,0.5911464060513059,0.4133905277392908,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,44
1775973048.416,1775973049.416,23.362098312626262,11.208057326313222,74.286964,25.911545430536137,8.087963168527919,-6.8925767,109.45335999999998,10.906964,1.2135176297605703,2.9489567138330908,0.3519329229615221,0.9143902098760914,0.8175650203106493,0.5490160501605754,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,45
1775973048.916,1775973049.916,19.22997646122449,7.86931099392912,58.994873,20.7778259261748,6.449893201025642,-6.8925767,109.45336,10.906964,0.979117444818948,2.163566467266779,0.305511198501513,0.7065821745441858,0.6503945038893337,0.5003686606739118,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,45
1775973054.416,1775973055.416,17.451745089447236,6.138000348566402,44.89587,18.49968796888334,4.863159698989898,-6.8917017,109.45366830000002,9.072494000000004,0.7332451470557109,1.8779549897520869,0.2210702915021805,0.5564476795180634,0.5023144502918961,0.2731435466154038,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,46
1775973054.916,1775973055.916,18.200539993969848,7.102373888958173,50.121696,19.537230380242,5.135809173737374,-6.8917017,109.45366830000002,9.072494000000004,0.8277533370228837,2.1136073404958644,0.2692801685261632,0.5948903099217361,0.600115120040794,0.3239860298825135,178e7720-4939-4df4-b9af-2a0a7e15ece3,Pothole,46
1775973058.416,1775973059.416,20.339877973846157,9.47935905780724,53.681553,22.440340553070584,5.8359632381443305,-6.8917017,109.45366830000002,9.072494000000004,0.9837517508489276,2.9846887682177177,0.302770522715778,0.7389098311921538,0.7351557754534677,0.4178427792366869,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,47
1775973058.916,1775973059.916,21.429968999492385,9.880853549418935,53.681553,23.59819565526715,6.301530322448979,-6.8917017000000005,109.45366830000002,9.072494000000004,1.0568489241675312,2.9846887682177177,0.3103888027324527,0.8474020715998677,0.7752110277218306,0.4052269503537804,178e7720-4939-4df4-b9af-2a0a7e15ece3,Non-Event,47
