event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,level,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
79,1775973622.524846,-6.8620682,109.4532436,103.86177,75.16283122500073,10.590953077758462,7.664475761345693,4.084111939979271,8.713941000000002,7.647000074386597,6.304814578743029,1,3,0.0,0.0,0.5827711977772265,33306.22254886007,881.9007083601807,37.7664086164799,0.1,21.08846634299046,0.31565656565656564,1.0893337409131867,-0.361224881645497,318.3806135502076,438.17186554387524,125.34822926609779,0.7266112634329237,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.7900040775703285,high
80,1775973628.9912,-6.8613509,109.4533128,72.24754,-61.087696564287086,7.36719878857714,-6.229211460007963,5.380619446890155,7.970974,2.5959999561309814,9.215502263287505,3,4,0.2944999933242798,0.10650002956390381,0.15177811620694368,59121.72955826629,1197.3864101489896,49.37564766710037,0.5889999866485596,16.947337235458875,0.3484848484848485,2.1900045547734557,-0.3733171315589928,354.8133579349036,665.8434300963117,176.72962211777406,0.5328780631667465,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False,1.0,0.7428563764742219,high
81,1775973640.1053333,-6.8605233,109.4533667,72.05123,-63.08527263564837,7.34718073960017,-6.432907530670349,5.145262335300553,9.797223,0.6359999179840088,14.79928554629561,3,4,0.3179999589920044,0.06700003147125244,0.5303123312620089,69491.44852869656,1749.0299537828898,39.73142274588582,0.6359999179840088,51.67572882056362,0.3492462311557789,2.5080034715528026,-0.2779796351013126,607.945409815434,904.0200253875453,237.0645185799106,0.6724910865578693,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Rough Road,condition_like,0.72,R7,struktur kontinu panjang + noisy/dense → Non-Event,True,1.0,0.725494223403092,high
82,1775973651.058,-6.8597,109.4534417,38.811035,-30.546378116058506,3.9576241631953826,-3.1148637012699045,1.9247290568252717,9.759648,0.0,8.128625613381885,2,4,0.9099998474121094,0.0,0.03125551038872419,24364.5945851011,521.4258341465919,46.72686495913904,0.9099998474121094,268.5216098168073,0.43291139240506327,-0.15737630578579065,-0.11321483615596918,154.78472139929266,264.89502731601937,101.74608543127987,0.5843247507636675,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8313888888888888,ML_Ensemble(RF),Dipelajari dari data (Confidence: 83%),False,1.0,0.1828770431868923,low
83,1775973654.308,-6.8597,109.4534417,103.88134,78.89599277146455,10.592948662387258,8.045152296805183,3.176294725875576,9.759648,0.23600006103515625,10.887971405179425,2,4,0.23400020599365234,0.0,0.355773503294753,59907.09014751045,1687.620121293345,35.49797099248932,0.23400020599365234,65.03507285164474,0.38345864661654133,10.569583385950914,0.17995749353311907,406.2594834486497,1053.0262220546992,228.334415789996,0.38580186756426726,high_conf,cc249e1a-62c0-4274-812f-0019a041760e,Speed Bump,Speed Bump,event,0.9,R3,multi-peak terstruktur + durasi lebih panjang + shape relatif simetris,False,1.0,0.718749447509215,high
84,1775973669.0205,-6.857991,109.4534988,93.45351,45.859449405889904,9.529605930669495,4.676362407742696,4.772982239319434,7.911533,0.2090001106262207,10.215665647963242,1,4,0.0,0.0,0.11383997743093989,49560.18400553525,1197.9096063851625,41.372223496660055,0.1,33.39008446224999,0.3316582914572864,3.177666323097604,-0.15821403408406878,444.7521555466871,463.78793418993376,289.3695166485419,0.9589558541762174,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.46185590827730016,medium
85,1775973674.255,-6.857991,109.4534988,93.52674,-44.6601988916833,9.537073312497133,-4.554072888466837,3.786570179780939,7.911533,0.0,7.31624874630618,2,4,0.19699978828430176,0.0,0.03289422299572718,38577.473680092044,783.8634018146066,49.214536029584345,0.19699978828430176,51.25839247775235,0.2807017543859649,3.1617454373401532,-0.3754700465223819,196.68819440191135,463.52296206425183,123.65224534844339,0.42433322634470466,normal,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.44663636363636366,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 45%), pakai tebakan terbaik ML",True,1.0,0.36363554923879565,medium
86,1775973683.87325,-6.8573771,109.4534602,86.08282,-44.8501079330756,8.778004721286067,-4.573438221316719,3.9373066067722626,7.2651057,1.2660000324249268,10.711964597141005,3,5,0.6345000267028809,0.189500093460083,0.7784208616395328,48537.705212562534,1192.5760757970195,40.69988167373226,1.2690000534057617,54.28838617470086,0.3611111111111111,1.5140913157750848,-0.15378763108804627,337.84879156659906,657.9477479761699,196.7795362542505,0.5134887870538721,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.5106291905379964,medium
87,1775973687.538,-6.8573771,109.4534602,43.582882,37.815903871955655,4.444217138370392,3.8561490286647997,1.739943890663216,7.2651057,0.0,5.9033251764649775,3,3,0.15000009536743164,0.016000032424926758,0.26679598700686863,16235.968173553618,549.0599521454011,29.570483297029018,0.3000001907348633,7.516102428681178,0.33668341708542715,6.874587603035776,0.1476854582863031,190.64255011841877,282.8274308291258,75.58997119785651,0.6740596160898501,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6425,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 64%), pakai tebakan terbaik ML",True,1.0,0.21376254462147223,low
88,1775973695.0542858,-6.8566759,109.4534206,89.98523,-40.21899742627009,9.175939795954786,-4.101196374528518,4.568501714790228,7.029168999999998,4.417999982833862,8.717973099242592,2,5,0.4089999198913574,0.0,0.0009030331095162907,47067.524991709586,1223.8056024952468,38.45996852546066,0.4089999198913574,37.31758645988194,0.3248730964467005,1.0555597189168608,-0.2525457330682539,343.56691137938583,704.9902515066422,175.24843960921885,0.4873356903273622,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.36,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 36%), pakai tebakan terbaik ML",True,1.0,0.5176307055238089,medium
89,1775973698.5340002,-6.8560238,109.4533981,58.50998,47.93276384081249,5.966357522701433,4.887781642131869,2.0718689668464196,6.6951985,1.061000108718872,9.729454910898198,3,5,0.5290000438690186,0.08500003814697266,0.041555301446733854,39957.97785511115,1013.9354526285989,39.4087983728278,1.058000087738037,19.878263152836418,0.3065326633165829,2.9185252981902767,0.10129479086561054,205.6974250591129,679.2167840453224,129.02124352416365,0.30284502619496845,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.502,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 50%), pakai tebakan terbaik ML",True,1.0,0.4482637203193069,medium
90,1775973703.7305,-6.8560238,109.4533981,69.6577,-42.479664928567345,7.103108604875264,-4.331720304953001,4.885596328190783,6.695198500000001,5.453999996185303,6.520684873194826,2,5,1.6589999198913574,0.0,0.8454490716548722,34970.74426228581,775.2031761716005,45.11171431195594,1.6589999198913574,21.96262167176395,0.3291139240506329,1.6149611913520072,-0.32253907904736395,196.295859715532,465.7236235599273,113.18369289614093,0.4214857253612942,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.5196505033613938,medium
91,1775973714.525,-6.8555021,109.4533306,58.162075,30.391788729029173,5.930881085793824,3.099099970839091,3.096565494977863,5.874274,0.0,7.161479635408807,2,4,0.4609999656677246,0.0,0.1262030984795092,24200.84640456246,612.7884540079272,39.49298686485435,0.4609999656677246,5.272440866022992,0.35768261964735515,1.3871803364977024,0.0094587515848291,180.61005459859024,340.98375515359066,91.19464425574637,0.5296734854349993,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.541,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 54%), pakai tebakan terbaik ML",True,1.0,0.20762424234689775,low
92,1775973717.2076666,-6.8555021,109.4533306,81.46414,49.76401195254449,8.307030433430377,5.074516981083703,3.80181762501915,5.874274,0.8280000686645508,8.409592559932479,1,4,0.0,0.0,0.08052958276923634,57033.43781719884,1807.12207259161,31.560368085065942,0.1,5.212922642048211,0.27638190954773867,1.6373921793182555,0.18144833314669323,376.5755982958185,1135.0889287271768,295.4575455686147,0.3317586740858533,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True,1.0,0.4876616884137794,medium
93,1775973718.54,-6.8548736,109.4533174,59.910286,-32.3755484063245,6.10914899583446,-3.301387161398082,1.0264222023955836,5.8136764,0.0,8.052608299586664,1,6,0.0,0.0,0.5728072174611375,41203.37047680649,1028.1114094299578,40.0767563308875,0.1,4.07103523179648,0.3096446700507614,0.684541497066995,0.05671694956221185,173.85498476965859,720.8844712251162,133.37195343518314,0.24116899651483623,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.16870702860016906,low
94,1775973721.087,-6.8548736,109.4533174,73.78585,-45.76425295452209,7.5240627533357465,-4.666655071254923,2.951731385612942,5.813676400000001,0.7829999923706055,9.40565861290414,2,4,0.4679999351501465,0.0,0.34716542008216117,43313.439083075886,1228.965352823792,35.24382436682273,0.4679999351501465,16.133469166975562,0.2904040404040404,2.7039741362611576,-0.25039841292536974,381.5189090318146,687.4449043446492,160.0015394473282,0.5549810698510316,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.3536666666666666,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 35%), pakai tebakan terbaik ML",True,1.0,0.4325237835332252,medium
95,1775973731.7665,-6.8542402,109.4532952,82.51926,-85.6509618898124,8.414622730494104,-8.733967449619636,3.376492521926415,6.7719517,1.3889999389648438,6.413937179568052,1,3,0.0,0.0,0.15174009417107032,84793.1881642006,1370.3162649709218,61.878553345582134,0.1,19.458926974191353,0.3181818181818182,6.93155573010279,-1.0607781389429398,291.9414107792012,871.8027547669578,206.5720994247626,0.3348709428228055,high_conf,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.95,R1,impulse tajam + durasi pendek + accel dominan,False,1.0,0.7522439085474846,high
96,1775973734.941,-6.8542402,109.4532952,66.06374,-31.890898532857406,6.736626676795848,-3.2519666280388724,2.7209512052887863,6.7719517,0.0,7.199769967461114,0,5,0.0,0.0,0.08290983903588059,24943.415643944914,657.1710754681889,37.95574171948867,0.0,12.146197265297994,0.29949238578680204,1.0501730060720478,-0.024600113220669077,196.60875663734865,367.7428008599759,92.81951797086433,0.5346365874272385,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6623636363636365,ML_Ensemble(RF),Dipelajari dari data (Confidence: 66%),True,1.0,0.20937230293260625,low
97,1775973740.984,-6.8538295,109.4532564,47.93429,33.00013472267438,4.887937267058578,3.365077240716696,2.016342935883552,5.319298,0.0,7.7871498853255945,1,4,0.0,0.0,0.29100514807034283,28780.325034886315,710.1504860241789,40.5270792047016,0.1,28.137334179116333,0.29292929292929293,1.3673254712832223,-0.08131376006121797,167.97258697188045,441.4405004974549,100.73739855484365,0.380510139876345,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7846969696969697,ML_Ensemble(RF),Dipelajari dari data (Confidence: 78%),True,1.0,0.2038970479982956,low
98,1775973750.254,-6.8533347,109.4532179,70.60016,-46.10367920227704,7.199212779083582,-4.701266916049522,3.1558180771629964,5.35019,0.0,6.35906121389903,2,4,0.3399999141693115,0.0,0.2463012395739098,20284.872332208364,480.7031237829932,42.19833674134257,0.3399999141693115,3.8937497545318402,0.28860759493670884,5.803717327785218,-0.14085680414128166,101.77591704783143,303.5848283082472,75.34237842691451,0.3352470453801644,normal,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.5873333333333334,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 59%), pakai tebakan terbaik ML",True,1.0,0.3430954412018773,medium
99,1775973761.2765,-6.8529233,109.4531869,101.72766,-67.37174146539253,10.373334421030627,-6.8700057068818134,3.649893719364476,3.3723972000000004,6.734000205993652,4.937928937528739,2,5,0.8830001354217529,0.0,0.6973720564166492,30754.781612147992,655.9920960117715,46.882853851814176,0.8830001354217529,4.324762670245542,0.2595419847328244,1.4899966343787332,-0.1483296418115323,165.39009796850982,364.7915797287599,125.81041831450186,0.453382442758418,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.6858026900985622,high
100,1775973843.023,-6.8465309,109.4531269,52.855484,38.830456955523026,5.389759397959548,3.9596046514888394,2.6501045618817103,9.306911,0.5939998626708984,9.84618348267243,1,4,0.0,0.0,0.14964139800587564,46157.148544360476,854.0799578241215,54.043123325254726,0.1,6.712638477045736,0.3106060606060606,2.255454871276277,0.3249323097749751,148.47389649803978,577.9801641334271,127.6258971926546,0.2568840687876624,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6522222222222223,ML_Ensemble(RF),Dipelajari dari data (Confidence: 65%),True,1.0,0.3505336734993357,medium
101,1775973846.5670002,-6.8465309,109.4531269,76.6958,-48.35063786837891,7.82079507273126,-4.9303929342210555,3.355881937630555,9.306911,1.4910001754760742,5.03917669991764,3,4,0.7545000314712524,0.403499960899353,0.7814593515722693,29656.7169496797,861.3039119963962,34.43234902591669,1.5090000629425049,8.961600278870641,0.2989949748743719,3.3451653387024516,-0.13417072818918746,269.7587377340511,410.14688630477724,181.3982879575679,0.6577125076011983,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.4646121311605209,medium
102,1775973856.137,-6.8460016,109.4530638,46.842636,36.29864194943687,4.776619538782357,3.701431370492153,2.5934246245001993,5.0290055,0.0,6.9859441353204135,2,4,0.247999906539917,0.0,0.10511883209252293,26907.048819745338,691.2193394919515,38.92693280340677,0.247999906539917,16.544412145414626,0.34005037783375314,3.459414427488194,0.33906037149478613,190.44422345387343,363.9234245705838,136.85169146749422,0.5233085041318296,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6193636363636364,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 62%), pakai tebakan terbaik ML",True,1.0,0.2427222326319059,low
103,1775973866.0596669,-6.8453433,109.4529475,69.333755,-41.03745027444215,7.07007540801395,-4.184655338412419,3.164902521652523,7.146892,4.768999814987183,7.561297252600822,1,4,0.0,0.0,0.6283991822569251,33779.151564391235,1052.5944479782388,32.091325958616736,0.1,9.77405813240904,0.3197969543147208,1.2961415815433401,-0.01923091074372407,281.34587361020596,616.5460077237072,154.70256664432574,0.4563258372114213,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.46293302788021284,medium
104,1775973869.9795,-6.8446046,109.4528489,112.55425,-88.00162944646712,11.4773393564571,-8.97366883150384,8.072916754223655,8.01516,0.2909998893737793,9.999242188505548,1,4,0.0,0.0,0.4060426429359998,73076.6162624408,1577.028750734527,46.33816357632415,0.1,107.18800186859706,0.3,12.391516015603809,-1.7054449511387733,324.32146407312587,1103.9277482313823,148.77953843001885,0.2937886689585772,high_conf,cc249e1a-62c0-4274-812f-0019a041760e,Pothole,Pothole,event,0.95,R1,impulse tajam + durasi pendek + accel dominan,False,1.0,0.8051482208831074,high
105,1775973872.713,-6.8446046,109.4528489,59.887714,-45.099461894070814,6.106847292398526,-4.598865248996428,2.819060017602722,8.01516,0.0,9.794939573848032,2,4,0.18199992179870605,0.0,0.044973854308864684,43970.51611198987,1118.1974202454367,39.32267708417353,0.18199992179870605,77.45068045040202,0.3592964824120603,1.3946007473758204,-0.19320769852520908,275.4806983425036,704.6781565504414,138.03856535249167,0.39093122922968493,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.43200000000000005,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 43%), pakai tebakan terbaik ML",True,1.0,0.3684657339810763,medium
106,1775973878.924,-6.8446046,109.4528489,55.79982,-44.57514307852269,5.689998113525006,-4.545399609298047,3.4092471342856636,8.01516,0.0,7.768724624139325,2,4,0.21200013160705566,0.0,0.13843103669284215,30419.3009075139,1020.1736036277654,29.81776902433494,0.21200013160705566,10.778656826151446,0.34595959595959597,3.1767586011245372,-0.15868586966327927,187.2400806288469,711.8518961744937,121.0816268244248,0.2630323545839331,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5166969696969698,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 52%), pakai tebakan terbaik ML",True,1.0,0.356310530968204,medium
107,1775973893.175,-6.8430717,109.452545,80.420296,40.405635231882734,8.200587968368403,4.120228134162302,2.9634745862412117,8.955137,0.26800012588500977,8.609780897768845,1,4,0.0,0.0,0.2490498458691812,31507.660034864697,680.1695967001542,46.32324076436378,0.1,7.797529997155742,0.3401015228426396,1.4884592862743817,0.09006493573158865,188.60373046678635,365.9058352002544,125.66003103311355,0.5154433512876972,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.9038888888888889,ML_Ensemble(RF),Dipelajari dari data (Confidence: 90%),False,1.0,0.33450010636094124,medium
108,1775973918.6335,-6.8416383,109.45221,48.018665,-31.20487352823069,4.896541122605579,-3.1820115460662604,3.608384893233573,9.948551,0.817000150680542,8.825367981655402,2,3,0.3320000171661377,0.0,0.06988770370611644,31057.29709712029,844.6911978789428,36.76763430036788,0.3320000171661377,61.10145377522439,0.4177215189873418,0.33174217196770606,0.04905385772832194,290.29854272398563,434.6825788985266,119.71007625643055,0.6678402957665193,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8442222222222223,ML_Ensemble(RF),Dipelajari dari data (Confidence: 84%),False,1.0,0.31560711997686186,medium
109,1775973921.5873334,-6.8407533,109.4519967,64.26779,39.82168478621756,6.553490743526077,4.060681760460255,3.6422574976328215,10.214148,0.6119999885559082,9.077606333039858,2,3,0.20399999618530273,0.0,0.6052019947477073,41192.445183373886,1081.5299330985495,38.087198407233736,0.20399999618530273,31.00506173794639,0.35858585858585856,1.3687671183973773,0.0393442528944359,325.1526001456658,598.7264330903404,157.6508998625432,0.5430737338993192,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.3838046919447416,medium
110,1775973928.3765001,-6.8407533,109.4519967,89.19475,48.69912818345318,9.095333268751308,4.9659290566557575,2.9213677330254915,10.214148,0.2910001277923584,8.902077806914889,2,2,0.2109999656677246,0.0,0.24891685069904587,39178.29157259508,878.7576973712381,44.58372500771413,0.2109999656677246,12.870316149679425,0.3721518987341772,1.952646233358637,0.19033722435882855,227.36690836230144,480.5788687663032,170.8119202426335,0.4731104979144544,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.4843333333333334,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 48%), pakai tebakan terbaik ML",True,1.0,0.4148319198764933,medium
111,1775973930.82,-6.8398917,109.451725,69.06197,-38.88716764370389,7.04236105091953,-3.965387532307556,2.0937952824246593,8.4213705,0.0,7.83486957630495,2,4,0.7149999141693115,0.0,0.22566668532401202,36734.38070744797,927.5125061577583,39.60526723247724,0.7149999141693115,73.32388193647569,0.3434343434343434,1.3042946552949326,-0.27900277273112084,289.38455180914684,503.93762512632844,134.19032922228288,0.5742467654848283,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.6489191919191919,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 65%), pakai tebakan terbaik ML",True,1.0,0.261142981672568,low
112,1775973936.02325,-6.8398917,109.451725,81.08645,65.12895919346829,8.268516771782414,6.641305562395751,4.224452723134679,8.4213705,5.4049999713897705,7.1250248945994805,1,3,0.0,0.0,0.6762586435957784,34347.63820586129,818.3927772495695,41.969625244404284,0.1,34.12787452409772,0.3594936708860759,0.3335408239082134,-0.15278654232643252,221.47941135850147,459.6675921725146,137.24577371855324,0.48182515941553355,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.7135329233147667,high
113,1775973939.778,-6.8391333,109.4515,40.977722,-33.18967494091321,4.178564749430234,-3.384404964071646,1.5157294086202358,9.017419,0.0,7.354238465795821,1,3,0.0,0.0,0.15661734152911572,23124.90764959107,457.202400182842,50.57914741865732,0.1,106.76179561746474,0.39746835443037976,0.44979478610205836,-0.2886792260882199,142.8647581234995,211.80295369487533,102.53468836446717,0.674517304677413,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8670555555555555,ML_Ensemble(RF),Dipelajari dari data (Confidence: 87%),False,1.0,0.1831772732644003,low
114,1775973944.8955,-6.8391333,109.4515,67.47319,-31.272360563252178,6.880350578434022,-3.1888933084439826,1.9398651553490776,9.017419,0.5850000381469727,8.287235687343093,1,3,0.0,0.0,0.33175169267340954,25301.86977511025,773.8419089779057,32.696432499801745,0.1,98.6868327051908,0.3924050632911392,0.6498561579737854,-0.15869994870304266,229.29584309289356,403.02507185740717,141.520994027605,0.5689369186567206,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.8105555555555555,ML_Ensemble(RF),Dipelajari dari data (Confidence: 81%),False,1.0,0.23603404829719188,low
115,1775973948.066,-6.8391333,109.4515,63.760284,31.945423554889455,6.5017395338877195,3.2575266329367785,2.6179074241772757,9.017419,0.5060000419616699,9.448761266820705,2,4,0.6059999465942383,0.0,0.5376254597605542,36854.28491409189,975.8185182718796,37.76756044924339,0.6059999465942383,66.77684604777592,0.38944723618090454,0.5531460924518696,0.13436897345496146,284.0936486927568,550.6002109034457,141.12465867567698,0.5159708306515799,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7122222222222221,ML_Ensemble(RF),Dipelajari dari data (Confidence: 71%),True,1.0,0.27437446447495395,low
116,1775973950.445,-6.8383183,109.4512283,33.600754,-30.054043439247323,3.426323362208298,-3.0646595360543434,1.4579890417755204,9.122936,0.0,7.090001825843032,1,4,0.0,0.0,0.2113761111529506,18651.90838173114,464.42487431007805,40.161303524661555,0.1,30.32120702041358,0.37626262626262624,0.9802766387752588,-0.13383969691388614,132.03916796323443,256.5632338058058,75.82247254103777,0.5146457093245478,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.7368333333333333,ML_Ensemble(RF),Dipelajari dari data (Confidence: 74%),True,1.0,0.1489523506486487,low
117,1775973960.481,-6.8376183,109.4509217,50.384068,32.14014018536684,5.1377451015382425,3.2773822034402005,2.001386208278527,7.83819,0.0,6.652290623644518,1,4,0.0,0.0,0.045626202636648364,23713.640819233497,927.0426301763971,25.579881681537557,0.1,16.680767186082544,0.34517766497461927,1.0886688911144287,0.2623184006517724,244.78264747978864,577.6583894490554,104.60159324755296,0.42374983472412037,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.18037448023416253,low
118,1775973977.8574288,-6.837215,109.45062,109.225426,-66.0381225633433,11.137893776162095,-6.73401442524647,4.503047380198216,3.466139599999999,2.3389999866485596,9.647913585718763,1,4,0.0,0.0,0.815281115420316,62389.92513822518,1528.5141302099578,40.81736888414495,0.1,9.693639901107273,0.3283208020050125,0.6418669690535412,-0.06299242554402391,336.6842891033025,1005.001962024525,186.8278790821306,0.33500858853057425,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.7648017254217064,high
119,1775973979.681,-6.8374517,109.45016,43.577015,-32.36141941569338,4.443618870868238,-3.299946405316126,2.3301241257508685,6.5472665,0.0,8.089247821424483,2,5,0.30900001525878906,0.0,0.2928224245049526,67268.49328816592,2232.386617521457,30.132994316512633,0.30900001525878906,7.28786439128892,0.33249370277078083,1.638882227958332,-0.09788875388098042,383.27470464664447,1627.6289905085116,221.4829223663013,0.23548038689788853,normal,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Non-Event,condition_like,0.5633636363636364,ML_Ensemble(RF)_LOW_CONF,"ML ragu-ragu (Conf: 56%), pakai tebakan terbaik ML",True,1.0,0.21252261828914004,low
120,1775973986.0477002,-6.8374517,109.45016,90.40979,-55.27689639823471,9.219232867492977,-5.636674746038119,4.292487334813144,6.547266500000001,7.618000030517578,5.834719618888518,2,4,1.625999927520752,0.0,0.8497508342200288,41154.18715982526,923.4573385916351,44.56533658395544,1.625999927520752,15.005556258852293,0.3106060606060606,1.7991051256037878,-0.08202743584626639,221.92871949070144,553.6701235770322,147.85849552390158,0.40083202910801896,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.6081798998890491,high
121,1775973994.0570002,-6.8377,109.4496917,83.65556,-49.991605126787654,8.530493083774786,-5.0977250260575895,7.104326006385124,6.023279700000002,6.611000061035156,9.504719916163369,3,3,0.5465000867843628,0.16850006580352783,0.40880083679064827,51101.24572796628,1436.2164359079497,35.58046295444359,1.0930001735687256,30.295700185000722,0.3240506329113924,1.2720070745698528,-0.4186734371867898,382.60558254242085,880.507785036445,173.1030683290839,0.43452833536509405,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Rough Road,condition_like,0.72,R7,struktur kontinu panjang + noisy/dense → Non-Event,True,1.0,0.6655248512273614,high
122,1775974003.7335715,-6.8379683,109.44918,114.63576,-54.2018564364537,11.689594305904668,-5.527051178175392,4.636430446171657,6.348069,9.390000104904175,9.525552841235584,0,5,0.0,0.0,0.5066389396785042,55438.82502855382,1204.836256917117,46.013576255079435,0.0,45.58589611240515,0.30982367758186397,1.0778872304164704,-0.024262853385597194,313.5928761567561,653.8336804476621,237.4097003126987,0.4796217831152807,candidate,cc249e1a-62c0-4274-812f-0019a041760e,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.658989658791315,high
