timestamp,ax,ay,az,magnitude,gx,gy,gz,lat,lon,alt,speed,accuracy,bearing
1776329002665,-0.44895002,2.6140501,5.46705,7.986649,0.5973,-0.357225,-0.1524875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002666,-7.63005,9.675,26.64405,25.081505,-0.225225,0.349525,-0.132275,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002671,-23.073002,3.6490502,10.97595,25.664215,0.23333749,0.316525,-0.330275,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002677,3.5110502,14.230051,-3.51795,17.191309,0.8633625,-0.289025,0.33385,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002685,8.833051,16.80495,-35.91,35.934,0.9890375,-0.7753625,0.5402375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002687,17.299051,24.261002,-34.92795,43.915558,0.9612625,-0.2847625,0.3498,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002693,20.695051,11.77995,-20.304,33.81819,-0.9169875,0.560175,-0.049225,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002696,10.80405,11.95005,5.0719504,20.275255,-0.9169875,0.560175,-0.049225,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002702,-7.83795,10.74495,22.194,24.754208,-1.061775,0.5091625,-0.58245,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002707,-5.86005,7.24905,14.896951,19.00919,-0.46585,0.2611125,-0.328075,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002709,2.1790502,9.92895,7.6450505,13.977232,0.12265,-0.1783375,-0.098175,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002712,-13.14105,4.0800004,-6.8749504,15.100855,0.1865875,0.1302125,-0.3377,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002725,-7.2460504,8.34105,19.51695,20.962116,0.1865875,0.1302125,-0.3377,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002730,-14.994,-1.9570501,16.923,22.347982,0.265375,0.0067375,0.3136375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002730,-3.252,0.078,28.80495,27.660032,0.265375,0.0067375,0.3136375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002732,1.69605,-1.9060501,14.53995,17.341692,0.265375,0.0067375,0.3136375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002738,8.60505,0.27705002,0.52695,10.368835,0.5016,-0.336875,0.441375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002743,3.897,10.003051,-12.361951,15.171932,0.91025,-0.086899996,0.1315875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002747,-1.9729501,14.39805,-15.20505,19.86084,0.7739875,0.242,-0.1599125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002752,-0.95505005,16.22295,-3.18705,17.22065,-0.1007875,-0.1527625,0.1475375,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002761,-1.04295,11.719951,2.979,13.154147,0.0556875,0.494175,0.1230625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002765,7.0009503,14.10795,11.601001,18.27959,-0.64033747,-0.5061375,0.3295875,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002772,6.49305,7.5460505,2.2440002,11.819765,0.362175,0.2303125,0.1093125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002777,5.0730004,21.621,8.349,21.344511,-0.111375,-0.323125,0.1401125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002786,-7.0960503,21.406052,-13.744051,25.396658,0.9686875,0.5421625,-0.3716625,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002794,3.55395,20.497952,-5.3830504,22.27047,-0.047575,-0.4774,0.055,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002795,0.94605005,10.798051,-11.160001,16.900166,-0.047575,-0.4774,0.055,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002798,10.285951,7.3780503,-12.349951,17.528,0.2057,0.09295,0.0422125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002803,8.766001,11.361001,-2.22405,15.122457,-0.9691,-0.5710375,0.226325,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002807,-2.36505,7.9740005,-1.4269501,9.775578,0.2759625,0.61765,-0.2259125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002816,-5.7900004,7.7370005,17.016,17.609985,-0.9255125,0.6463875,6.875E-4,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002827,-11.313001,4.03695,23.631,24.728867,0.1387375,0.1782,-0.0290125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002828,-13.6390505,11.569051,34.914,36.32836,0.1387375,0.1782,-0.0290125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
1776329002833,-13.89,1.4460001,26.09295,30.941689,0.1387375,0.1782,-0.0290125,-6.9008514,109.4860409,33.599998474121094,15.752391,3.075,90.96919
