event_id,time_s,lat,lon,peak_mag,peak_vertical,peak_mag_g,peak_vertical_g,peak_gyro_mag,speed_mean,event_duration,vert_jrk,level,num_peaks_accel,num_peaks_gyro,peak_interval_mean,peak_interval_std,asymmetry_score,vertical_energy,gyro_energy,accel_to_gyro_ratio,local_duration,top2_peak_ratio,duration_above_threshold,max_jerk,peak_to_peak,fft_high_low_ratio,zcr,kurtosis,skewness,gyro_pitch_energy,gyro_roll_energy,gyro_yaw_energy,gyro_pitch_roll_ratio,trip_id,suggested_label,suggested_raw_label,suggested_kind,suggestion_confidence,suggestion_rule,suggestion_reason,needs_review,speed_factor,score,priority
170,1776330235.47,-6.9002631,109.5333778,108.463135,-38.382900872766704,11.060161726991378,-3.9139666321084885,4.080865106008468,12.331162,0.3099997043609619,47.674237739220615,candidate,4,4,0.27666664123535156,0.08730544692401017,0.5006430280579398,13230.407196875805,390.50099889602876,33.88059748988713,0.8299999237060547,0.9941891485252649,0.3099997043609619,4767.428320496006,64.54652968101345,7.655979704015214,0.472636815920398,3.450468733633139,-0.1675906013840497,57.0265979759768,291.6712836249932,41.803117295058755,0.1955166688736496,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Non-Event,condition_like,0.8448701111542581,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 84%),False,1.0,0.45528793530769646,medium
171,1776330242.49,-6.9002631,109.5333778,86.131645,-38.50914127815325,8.782983485695931,-3.926839570919045,3.3601119536082797,12.331162,0.2499997615814209,56.079863657350295,normal,2,5,0.18000006675720215,0.0,0.21918719139738924,21254.960186031087,463.1904726068283,45.888163503278385,0.18000006675720215,0.7568880874226261,0.2499997615814209,5607.9917139326935,64.53039905644283,26.45614981560702,0.4975124378109453,1.573578852810524,-0.4165672473945356,54.87489534690759,342.5336985704223,65.78187868949833,0.16020290971582413,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Non-Event,condition_like,0.9097795264115409,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.4567125284012403,medium
172,1776330352.12,-6.9072194,109.5333626,55.624596,-31.882866814820805,5.672130238154722,-3.251147620728873,1.3399636099303218,1.8712497,0.1399998664855957,26.057598451178972,normal,1,3,0.0,0.0,0.34113420643692033,11815.934411754115,116.80807171763811,101.15683048993496,0.1,0.0,0.1399998664855957,2605.762330166506,59.85696141740013,13.379803205580606,0.4925373134328358,1.2817779903219595,-0.3047717529524992,26.286410917595255,66.49605382161567,24.025606978427174,0.3953078267291492,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.17969624826402464,low
173,1776330451.16,-6.9000137,109.5269511,78.754963,-34.225445596754454,8.030771262357687,-3.4900241771404565,1.0391461915027596,12.723315,0.15999984741210938,34.61500365897956,normal,3,4,0.26499998569488525,0.10499989986419678,0.02458247098802846,11690.924368712775,250.39144171259267,46.69059070893247,0.5299999713897705,0.826929089841818,0.15999984741210938,3461.5036670450995,54.91967965902169,6.385326572484073,0.48756218905472637,1.7641162882757335,-0.8562024530251672,44.31299517475543,177.57703569779957,28.50141084003766,0.24954237326398931,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Non-Event,condition_like,0.7890457495243002,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 79%),True,1.0,0.23552516704033385,low
174,1776330465.76,-6.8993255,109.5257563,76.46238,-31.56497007854604,7.796992856887928,-3.218731175125659,4.471934682997901,13.707379,0.2199997901916504,33.04729771959533,candidate,2,4,0.40000009536743164,0.0,0.03448472832651395,6917.799083125754,185.43143357983587,37.30650684335485,0.40000009536743164,0.5634587786125028,0.2199997901916504,3304.7329235984444,49.49415476114294,7.600872677511201,0.47761194029850745,6.080055375435517,-0.9454831643013868,18.495969631100262,155.4432685953962,11.492195353339426,0.1189885524104291,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Non-Event,condition_like,0.4638479958640205,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 46%), pakai tebakan terbaik ML",True,1.0,0.3085318090318037,medium
175,1776330570.82,-6.9071312,109.5240146,73.232923,-34.07747416144638,7.467679890686423,-3.474935289976331,0.6001416570407565,8.085454,0.039999961853027344,43.72781259529931,normal,1,5,0.0,0.0,0.40505858302791814,13415.308239418779,216.84857407277445,61.86486692345844,0.1,0.0,0.039999961853027344,4372.785429743087,60.95535910600237,14.428611393322358,0.38308457711442784,2.406474961741952,-0.35319624286656304,28.874990238045065,163.82958262217932,24.144001212550048,0.17625015946226183,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.24000438785444958,low
176,1776330657.32,-6.9136273,109.5227905,84.07347,-37.31153369176873,8.573108044031347,-3.804717583656879,1.6772639003932865,13.218589,0.42999958992004395,37.8302453418154,normal,2,3,0.2200000286102295,0.0,0.4229519236452795,9801.399559143778,299.07820654323893,32.772028559542406,0.2200000286102295,0.5305179892812448,0.42999958992004395,3783.028141958317,60.04291283159203,12.43510268754885,0.48258706467661694,5.514328377291308,-0.35813278168127427,16.111479131761463,270.832523598732,12.134203812745481,0.059488715971733386,44eda033-50cf-4664-89ef-2aa88372c53f,Non-Event,Non-Event,condition_like,0.8049262313767256,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 80%),False,1.0,0.3349672212783627,medium
177,1776330736.51,-6.9187536,109.5175551,78.71052499999999,-34.206375145251265,8.026239847450453,-3.488079532281795,0.25130317192337626,14.5803,0.3399996757507324,30.920152712623867,normal,2,4,0.2799999713897705,0.0,0.5379602522220218,10128.033537105512,157.89801847752415,64.14287886965661,0.2799999713897705,0.9116685279309534,0.3399996757507324,3092.018220040749,66.96024481130914,15.662119068174459,0.47761194029850745,6.409629718229446,-0.425970171035026,32.7146638257188,104.46672389864335,20.716630753161986,0.3131587006049967,44eda033-50cf-4664-89ef-2aa88372c53f,Pothole,Pothole,event,0.5758435527483622,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 58%), pakai tebakan terbaik ML",True,1.0,0.21015585362976627,low
178,1776412500.83,-6.8849142,109.4374548,58.699337,29.908211848731746,5.985666562995519,3.049788852333034,1.712415640023802,10.267677,0.04999995231628418,46.64062690545456,normal,1,3,0.0,0.0,0.11996272467658031,16333.156133106906,234.12898339343803,69.76135900226745,0.1,0.0,0.04999995231628418,4664.067138546496,59.07433057672218,10.347448805120756,0.44776119402985076,0.6942509484214114,-0.07276021414450957,32.99684446466418,171.91140900557372,29.22072992320016,0.19194097973831029,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.977270716724832,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 98%),False,1.0,0.22376760195931833,low
179,1776412517.7024999,-6.8839389,109.4376352,83.2206,-53.05936725310208,8.486139507375098,-5.410549703833835,1.8929225728317867,10.232009,0.0,68.01393887805763,candidate,0,4,0.0,0.0,0.33406231370699896,65805.99600490415,695.0912268028779,94.67245934452532,0.0,0.0,0.0,8322.780682635008,90.07648605289005,20.561612796258082,0.415,0.014752842963258406,-0.42283124798608573,41.93193589324604,615.9700615604431,37.18922934918883,0.0680746329114516,c72307ef-f384-4659-aded-5319b398f560,Speed Bump,Speed Bump,event,0.7025311581293743,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 70%),True,1.0,0.6246798746694682,high
180,1776412519.3937502,-6.8830409,109.4373532,90.25245,-52.41796674036971,9.203188652597982,-5.34514505364928,4.426409791824097,11.661129,0.0,73.90358878893733,candidate,0,4,0.0,0.0,0.30546213285735674,65567.81005559479,842.6412129463822,77.81225149018988,0.0,0.0,0.0,7390.365926895906,81.56016595109028,30.659125616270273,0.475,-0.4447042578222087,-0.09349035001416146,53.02396401491222,736.5277523935729,53.0894965378972,0.07199180719341908,c72307ef-f384-4659-aded-5319b398f560,Speed Bump,Speed Bump,event,0.6925311581293743,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 69%),True,1.0,0.6993187511081953,high
181,1776412537.7,-6.8820589,109.4370739,68.13684,-30.99261691886766,6.948024044908303,-3.16036739547834,1.635888492496604,10.772656,0.019999980926513672,41.00970975954702,normal,1,6,0.0,0.0,0.25988731861275094,17299.50939031086,241.32863436012326,71.68444542229986,0.1,0.0,0.019999980926513672,4288.425364000038,58.1009803992648,15.909884910937064,0.5522388059701493,0.7719490629828965,-0.3356872152455295,23.19428988649146,189.69404779120364,28.440296682428144,0.12227210096623237,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8543122866730284,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 85%),False,1.0,0.21678375683961637,low
182,1776412541.65,-6.881521,109.4367362,67.51016,-31.449245821817865,6.884120469273402,-3.206930585043605,1.8537313690904622,7.7778296,0.07999992370605469,24.332368158352953,normal,3,5,0.4799998998641968,0.2700001001358032,0.6028743490088719,11306.074820598253,179.85422759431293,62.862435367592774,0.9599997997283936,0.9416133773778016,0.07999992370605469,3202.906824527265,53.885931618673084,11.250374826227562,0.4975124378109453,1.0658747260488477,0.2929426373796441,25.28926130834143,132.3432713794359,22.221694906535603,0.1910883783788846,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.1799385215320201,low
183,1776412554.99,-6.8814003,109.435865,85.011505,-37.33051644942831,8.668760993815422,-3.8066532862321294,4.593227356831714,7.1789694,0.09999990463256836,48.53014705118418,candidate,3,2,0.315000057220459,0.05499982833862305,0.3705774085591762,12190.204615925555,279.5223923660272,43.61083371221283,0.630000114440918,0.7409383256142018,0.09999990463256836,4853.019333318313,64.99602367889192,7.9639059656249,0.472636815920398,2.8214052550800233,-1.1532894097128208,38.529141575029925,206.7783714495651,34.21487934143214,0.1863306162951229,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8813356558065737,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 88%),False,1.0,0.4433727211805998,medium
184,1776412641.58,-6.8772433,109.4365778,29.874985,-32.35124905235268,3.0464006566972412,-3.2989093168770864,0.5714412986584886,6.794964,0.0,34.97358469775965,normal,0,4,0.0,0.0,0.4458473936310929,12601.032962311507,325.1600044108627,38.753329907192025,0.0,0.0,0.0,3497.3618051200933,50.14607062340989,6.93017376287699,0.4975124378109453,1.5673064586521814,-0.8584564231871716,66.91723146771459,176.32064785594207,81.92212508720604,0.37952010670280295,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.1804630564793781,low
185,1776412647.78,-6.8772433,109.4365778,60.521595,-32.62243372724089,6.171485165678392,-3.3265624578465522,1.3418694954474895,6.794964,0.04999995231628418,47.61312700481906,normal,1,3,0.0,0.0,0.07565061363934594,10490.287898736073,248.4741739435354,42.218825763763746,0.1,0.0,0.04999995231628418,4761.317241227872,52.106972738492544,10.698376451120518,0.48258706467661694,1.5750249141787425,-0.5712863449650979,35.381041311193485,174.38501348454966,38.708119147792225,0.20289037688114084,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.25617377163168403,low
186,1776412657.575,-6.876786,109.4369846,75.15772,-46.37354993075655,7.66395456144555,-4.728786071773394,2.59375528535382,6.9692397,0.06999993324279785,74.41322257036609,normal,3,3,0.21999990940093994,0.040000081062316895,0.16304605825737312,30705.649047398187,601.2045226760384,51.07354957951723,0.4399998188018799,0.9532628526962416,0.06999993324279785,7441.329353641293,80.75511334471152,11.634706436414236,0.465,1.6655752063295015,-0.31097042522403545,106.40089001095049,385.93462442539555,108.86900823969233,0.27569666726241615,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.457464906282914,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 46%), pakai tebakan terbaik ML",True,1.0,0.5510264152710129,high
187,1776412664.13,-6.8762402,109.4372783,51.76527,-33.92517220270424,5.278588508817997,-3.459404812316565,1.6711896504623587,6.1419387,0.11999988555908203,32.281544274474484,normal,1,4,0.0,0.0,0.06037258152743638,13139.515972714631,203.35874833924038,64.61249400582939,0.1,0.0,0.11999988555908203,3228.1575060583514,57.847078810956624,7.240111135669898,0.4925373134328358,1.834298826194642,-0.8239507975450594,44.567043305879345,116.77025425314167,42.02145078021934,0.3816643477336261,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.24122218252807612,low
188,1776412689.93,-6.8747548,109.4384443,69.945404,-29.472248296614914,7.132446248209123,-3.0053329420969357,1.992252860462562,8.720528,0.0,43.81826739582857,normal,0,3,0.0,0.0,0.08466813060722152,10635.34413372754,298.8757001593817,35.58450584129628,0.0,0.0,0.0,4381.830918422463,53.15866037521343,8.770474168152784,0.4925373134328358,1.1585942886990122,-1.0914303766586924,49.452314246492804,201.86403773182428,47.55934818106462,0.24497832579377868,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8217887540969973,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 82%),False,1.0,0.2132692613160543,low
189,1776412693.75,-6.8747548,109.4384443,71.74223,-38.280898534497425,7.315671508619152,-3.9035652882990037,3.5147575233310904,8.720528,0.0,37.909705400971646,normal,0,2,0.0,0.0,0.12300848653648111,19821.99222377398,266.08075062732485,74.49615239939207,0.0,0.0,0.0,4577.363671533537,54.993742640845376,7.633153354717626,0.5124378109452736,0.04485584229301809,-0.43645831820924713,43.01328836168803,175.37300843226095,47.69445383337586,0.24526743596939996,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.9112914292518498,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.3790590620257924,medium
190,1776412698.62,-6.8747548,109.4384443,63.34915,31.04755195003194,6.459815533337073,3.1659692096722063,3.0442945995897412,8.720528,0.07999992370605469,37.80140499506223,normal,1,4,0.0,0.0,0.20624193932565352,8081.897696384245,268.1022491746768,30.144833514521576,0.1,0.0,0.07999992370605469,3780.144104532568,49.08256641240618,6.865204697343442,0.472636815920398,2.5431273422841354,1.178412304090144,45.78456118148036,186.95946275420712,35.35822523898929,0.24489031077706053,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.7894145004266228,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 79%),True,1.0,0.25837654569865054,low
191,1776412699.71,-6.8738975,109.4385554,74.2499125,-34.64775151564126,7.571383958844254,-3.533087396372998,2.5144460182923494,10.212739,0.0,46.576339322384875,normal,0,5,0.0,0.0,0.3766328140281288,12623.603847448318,338.4335432263438,37.30009646740476,0.0,0.0,0.0,4657.63837410858,62.06459668004768,9.844841336752788,0.5223880597014925,1.854858115701857,-0.5830165517779432,41.26995494917533,263.72130391527634,33.44228436189215,0.15649078849520254,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.31903244114031093,medium
192,1776412705.345,-6.8738975,109.4385554,91.17908,-43.29639024579162,9.297678616041155,-4.415003109705315,5.548014065954141,10.212739,0.08999991416931152,45.54834718570806,candidate,1,5,0.0,0.0,0.14565010723362606,38369.46523085294,699.5753506158828,54.84679404759894,0.1,0.0,0.08999991416931152,6219.5288908698585,76.30914923265591,17.694062186035573,0.435,0.400523039343347,-0.2468677220029491,66.26214895106389,589.6299880763428,43.68321358847621,0.11237920421053169,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.857769091488823,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 86%),False,1.0,0.5557620861693272,high
193,1776412708.83,-6.8738975,109.4385554,81.679017,-34.10959345098648,8.328941789499982,-3.478210546005668,3.06649263319727,10.212739,0.009999990463256836,35.90347016815653,normal,1,4,0.0,0.0,0.046249622362743964,20886.31113539397,433.2174421872378,48.21207332218811,0.1,0.0,0.009999990463256836,5010.84846138393,61.05540791651716,11.124785777668304,0.5124378109452736,0.822405527040079,0.6140142500203245,63.70293378740306,309.02689819526415,60.48761020457061,0.20614041675107134,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.7287786786169068,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 73%),True,1.0,0.29437623618602526,low
194,1776412729.85,-6.871535,109.4391143,73.41008,-32.072448899246034,7.485744877200675,-3.270479613246729,2.6741232677155145,7.858962,0.11999988555908203,36.93657747949521,normal,2,3,0.15999984741210938,0.0,0.14119658721188466,14504.183991624224,255.05355391515465,56.8672096981716,0.15999984741210938,0.93315737799185,0.11999988555908203,3693.6612704994086,55.68702638614431,9.539040715957947,0.48756218905472637,0.7461969180960679,-0.6303975124293485,38.872410138430624,172.3736104254017,43.80753335132237,0.22551253534102275,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8863065599382313,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 89%),False,1.0,0.261831300592775,low
195,1776412735.71,-6.871535,109.4391143,56.2225875,-35.477246507872344,5.7331084009320215,-3.617672345589202,1.2693579422733772,7.858962,0.11999988555908203,64.40375858653628,normal,2,5,0.15999984741210938,0.0,0.32319231719869984,18142.470746861603,397.8592950000695,45.60021829138921,0.15999984741210938,0.6426299762588034,0.11999988555908203,6440.38200068053,65.23347779117152,7.470418508745006,0.39800995024875624,1.9948707303109954,-0.23652153844204804,47.55001703146757,301.8234159581913,48.485862010410536,0.15754250452361096,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.5469581050418673,ML_Ensemble(RF+XGB)_LOW_CONF,"ML ragu-ragu (Conf: 55%), pakai tebakan terbaik ML",True,1.0,0.343962774664424,medium
196,1776412741.2033336,-6.8716767,109.44008,86.33744,-50.16826877958304,8.803968735500911,-5.115739705157525,3.884056729217694,11.831920000000002,0.029999971389770508,41.336477630951066,candidate,1,7,0.0,0.0,0.2051293801343972,25906.26870109132,365.6587258726592,70.84821664905373,0.1,0.0,0.029999971389770508,4133.6517052525705,79.0691374049446,10.986452924210438,0.405,1.508153194303282,-1.2274489150402252,33.73534262891295,281.548313326572,50.3750699171743,0.11982079420224423,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Crack,condition_like,0.76,R4,spike kecil/rapat + durasi sangat singkat → Non-Event,True,1.0,0.5868677700382883,high
197,1776412746.94,-6.8716767,109.44008,79.79068000000001,-37.906571195091075,8.136385004053373,-3.8653945226036495,2.3674301920373515,11.83192,0.0,43.44560459474087,normal,0,6,0.0,0.0,0.08656592294872596,20049.256762318266,543.4122639234629,36.895112709946126,0.0,0.0,0.0,4344.564602773765,66.56608150069209,6.511129956172091,0.43781094527363185,1.0448328016798234,-0.02371449045702473,48.681010253573376,450.0136454390071,44.71760823088229,0.10817674228057302,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.7126927936077119,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 71%),True,1.0,0.3535422001075954,medium
198,1776412750.39,-6.8718517,109.4410333,68.39459,32.65354221084206,6.974307230297808,3.3297346403554795,3.200307064397104,10.698502,0.059999942779541016,57.22925214117969,normal,2,5,0.8599998950958252,0.0,0.0010701476037657327,22125.33796455583,357.9341109604369,61.81399655756025,0.8599998950958252,0.9703737153969185,0.059999942779541016,5722.930671929966,63.955085272579936,15.462400793480242,0.417910447761194,0.3638251349122772,0.00817043736118368,35.426687235940136,284.63339713634343,37.874026588153356,0.12446426690577699,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.7769606432649824,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 78%),True,1.0,0.35140126771228997,medium
199,1776412754.42,-6.8718517,109.4410333,88.03703,-46.062359729755116,8.977278683342426,-4.697053502445292,3.7713466932820565,10.698502,0.019999980926513672,54.2458565781876,normal,1,3,0.0,0.0,0.32397538390257513,24895.05133102307,559.5097496885945,44.49440121532193,0.1,0.0,0.019999980926513672,5424.590831111713,73.06007035197203,12.757931492065262,0.5024875621890548,0.9834627621122052,-0.3291296371074799,32.985084079487095,475.4084742809051,51.116191328202305,0.06938261683281342,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.6683620339566534,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 67%),True,1.0,0.5625891023063097,high
200,1776412762.98,-6.8721567,109.4420283,46.019369499999996,-34.845802487660116,4.692669719017197,-3.5532829750893646,1.1600959232905055,12.225682,0.12999987602233887,44.900091343541845,normal,1,3,0.0,0.0,0.013437971287231034,23302.714070212838,383.9904908239001,60.68565385441777,0.1,0.0,0.12999987602233887,4490.01341636466,65.68879113014003,8.400198508189206,0.4577114427860697,0.6723497900670119,-0.1750876414184385,32.178144719654824,322.7488128030955,29.0635333011497,0.09970027260669115,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8431575223482572,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 84%),False,1.0,0.28107927221990314,low
201,1776412771.17,-6.8725567,109.44295,81.40588,-34.47553659854403,8.301089566773568,-3.5155263620649286,1.9325015988071943,8.278792,0.029999971389770508,35.987147817626415,normal,1,3,0.0,0.0,0.41138893108494956,20353.93742376047,378.85135034055065,53.72539216697753,0.1,0.0,0.029999971389770508,4407.404933640072,61.05673410614451,6.836492621629978,0.3781094527363184,0.45292946372927023,-0.02768794897250943,50.42640563087686,277.77788387851854,50.64706083115526,0.18153499027804174,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.26395283151629995,low
202,1776412775.33,-6.8725567,109.44295,105.18678249999999,-39.45175994577173,10.726066750623302,-4.0229599247216665,5.963957481327835,8.278792,0.06999993324279785,39.947466149054186,candidate,1,5,0.0,0.0,0.3327252861158707,20077.30656463262,427.4577910213511,46.9690971585559,0.1,0.0,0.06999993324279785,3994.750424596299,67.45451063506934,12.189277105863134,0.4527363184079602,1.5898679382061536,-0.6031467734940429,81.43106199496847,268.5876716591483,77.43905736723434,0.3031824252720217,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.49065078690923497,medium
203,1776412778.69,-6.8725567,109.44295,90.65669,-36.79079945073843,9.244409660791401,-3.751617468833744,4.197761839082376,8.278792,0.0,55.338302823262715,candidate,0,5,0.0,0.0,0.22155005810502792,28925.926229281664,857.1444513331501,33.74685112940438,0.0,0.0,0.0,5533.835559803116,69.43494129407682,9.27961923987391,0.43781094527363185,0.5640925316380963,-0.1335822828710554,111.71688389336784,663.7483582376184,81.67920920216385,0.16831210554205495,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8597855614102077,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 86%),False,1.0,0.4371290243720165,medium
204,1776412782.0066664,-6.8726867,109.4437067,86.45187,-46.54055322990716,8.815637348126018,-4.745815668949862,5.566800158962511,8.644245,0.15999984741210938,63.95407259780604,candidate,1,6,0.0,0.0,0.11357006388199245,24849.88399265398,372.3500593889247,66.73796149434739,0.1,0.0,0.15999984741210938,6395.413358922067,77.8835393079108,20.575330158790504,0.45,1.5513941398280604,-0.44175929266571123,33.02357945731359,302.2819207125849,37.04455921902616,0.10924761649726775,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.659432344197138,high
205,1776412787.82,-6.8726867,109.4437067,81.10107199999999,-45.21647361806021,8.270007800829028,-4.610797124202477,3.1971468939054675,8.644245,0.0,50.63947053209255,normal,0,5,0.0,0.0,0.36140154978313954,29002.98031535525,412.1184184928079,70.37535558602082,0.0,0.0,0.0,5063.951882570105,74.56925069588227,13.175640665828045,0.3880597014925373,0.9864332914693876,-0.14373769492799557,56.39995056512103,311.175164145518,44.54330378216886,0.18124823855639685,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Normal,condition_like,0.92,R6,amplitudo rendah + tidak ada struktur event → Non-Event,False,1.0,0.5169893668675289,high
206,1776412791.18,-6.8728333,109.4445817,62.993237,30.13428819238413,6.423522507686111,3.0728422236323447,1.214821806698929,10.803505,0.08999991416931152,51.26585951259837,normal,1,4,0.0,0.0,0.24904816917944972,24647.431536005097,444.6965218281008,55.42528504440917,0.1,0.0,0.08999991416931152,5126.590840357852,58.828240801877726,13.658067288624155,0.46766169154228854,-0.026886590016684586,0.1998945584570902,34.33355171786236,370.3503794968485,40.01259061338979,0.09270559320555234,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.9131416798016382,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 91%),False,1.0,0.22905658570617562,low
207,1776412795.5885715,-6.8728333,109.4445817,95.19466800000001,-52.082618897546745,9.707154634865118,-5.310949090417905,6.129045740085891,10.803505,0.07999992370605469,39.065727428038926,candidate,1,4,0.0,0.0,0.13813544529772617,29725.38632138534,661.8033532821996,44.915738382175284,0.1,0.0,0.07999992370605469,4470.5404232100345,73.51015959031128,20.45061093328546,0.43,0.5050528298428683,-0.2531973768845723,79.93261972115955,517.9794059252379,63.8913276358022,0.15431621151822464,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.7034301297277468,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 70%),True,1.0,0.6828614492674363,high
208,1776412805.1100001,-6.8729683,109.445525,81.44489,-52.03006145077487,8.305067479720394,-5.305589722359305,2.9620994904638587,8.971608,0.11999988555908203,71.61652129833456,candidate,2,5,0.16000008583068848,0.0,0.5626215077752783,33594.30484330616,578.6497534910512,58.05637103026836,0.16000008583068848,0.8436925399989877,0.11999988555908203,7161.658959723669,85.18265720619887,22.3912312131645,0.46,2.2292657652298518,-0.6331888135565185,71.368667226028,457.6083147622285,49.672771502794774,0.15596016236538604,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Maneuver,condition_like,0.88,R5,gyro dominan + asimetri tinggi → maneuver (Non-Event),False,1.0,0.6535750994529557,high
209,1776412808.1,-6.8729683,109.445525,56.1458285,30.138527968063556,5.725281161252823,3.0732745604323144,1.4391967213057386,8.971608,0.09999990463256836,30.65680360510981,normal,2,4,0.49000000953674316,0.0,0.12290729578486616,13271.003257901411,539.9469961384839,24.578344408308112,0.49000000953674316,0.9650911299589416,0.09999990463256836,3215.144038932917,58.66642592611004,5.74099694698256,0.48756218905472637,1.3842920329190704,0.2872335961246738,75.35419749512619,399.647799835192,64.94499880816564,0.18855151295127728,c72307ef-f384-4659-aded-5319b398f560,Non-Event,Non-Event,condition_like,0.8620953801737892,ML_Ensemble(RF+XGB),Dipelajari dari data (Confidence: 86%),False,1.0,0.16865374630618046,low
